,Mode,,Frequency,,Isotopologue
MODE,42,FREQUENCY=,166.9167,(CM**-1),CHHDH
MODE,43,FREQUENCY=,170.53987,(CM**-1),CHHDH
MODE,44,FREQUENCY=,172.4176,(CM**-1),CHHDH
MODE,45,FREQUENCY=,178.73175,(CM**-1),CHHDH
MODE,46,FREQUENCY=,189.65687,(CM**-1),CHHDH
MODE,47,FREQUENCY=,196.56147,(CM**-1),CHHDH
MODE,48,FREQUENCY=,206.38527,(CM**-1),CHHDH
MODE,49,FREQUENCY=,212.86617,(CM**-1),CHHDH
MODE,50,FREQUENCY=,218.47219,(CM**-1),CHHDH
MODE,51,FREQUENCY=,234.9501,(CM**-1),CHHDH
MODE,52,FREQUENCY=,246.52459,(CM**-1),CHHDH
MODE,53,FREQUENCY=,275.87588,(CM**-1),CHHDH
MODE,54,FREQUENCY=,277.76552,(CM**-1),CHHDH
MODE,55,FREQUENCY=,282.81448,(CM**-1),CHHDH
MODE,56,FREQUENCY=,295.33169,(CM**-1),CHHDH
MODE,57,FREQUENCY=,318.12382,(CM**-1),CHHDH
MODE,58,FREQUENCY=,320.37848,(CM**-1),CHHDH
MODE,59,FREQUENCY=,324.36655,(CM**-1),CHHDH
MODE,60,FREQUENCY=,354.01062,(CM**-1),CHHDH
MODE,61,FREQUENCY=,356.87931,(CM**-1),CHHDH
MODE,62,FREQUENCY=,369.97434,(CM**-1),CHHDH
MODE,63,FREQUENCY=,372.7102,(CM**-1),CHHDH
MODE,64,FREQUENCY=,382.83818,(CM**-1),CHHDH
MODE,65,FREQUENCY=,395.33709,(CM**-1),CHHDH
MODE,66,FREQUENCY=,430.03809,(CM**-1),CHHDH
MODE,67,FREQUENCY=,456.2632,(CM**-1),CHHDH
MODE,68,FREQUENCY=,486.506,(CM**-1),CHHDH
MODE,69,FREQUENCY=,518.04577,(CM**-1),CHHDH
MODE,70,FREQUENCY=,528.68323,(CM**-1),CHHDH
MODE,71,FREQUENCY=,531.58871,(CM**-1),CHHDH
MODE,72,FREQUENCY=,539.99973,(CM**-1),CHHDH
MODE,73,FREQUENCY=,556.62686,(CM**-1),CHHDH
MODE,74,FREQUENCY=,576.27826,(CM**-1),CHHDH
MODE,75,FREQUENCY=,589.92087,(CM**-1),CHHDH
MODE,76,FREQUENCY=,597.4343,(CM**-1),CHHDH
MODE,77,FREQUENCY=,609.65204,(CM**-1),CHHDH
MODE,78,FREQUENCY=,612.8893,(CM**-1),CHHDH
MODE,79,FREQUENCY=,615.39751,(CM**-1),CHHDH
MODE,80,FREQUENCY=,629.7527,(CM**-1),CHHDH
MODE,81,FREQUENCY=,633.36091,(CM**-1),CHHDH
MODE,82,FREQUENCY=,644.35873,(CM**-1),CHHDH
MODE,83,FREQUENCY=,647.85824,(CM**-1),CHHDH
MODE,84,FREQUENCY=,662.2571,(CM**-1),CHHDH
MODE,85,FREQUENCY=,663.23606,(CM**-1),CHHDH
MODE,86,FREQUENCY=,664.15102,(CM**-1),CHHDH
MODE,87,FREQUENCY=,677.18178,(CM**-1),CHHDH
MODE,88,FREQUENCY=,681.22226,(CM**-1),CHHDH
MODE,89,FREQUENCY=,683.88109,(CM**-1),CHHDH
MODE,90,FREQUENCY=,728.5991,(CM**-1),CHHDH
MODE,91,FREQUENCY=,735.78265,(CM**-1),CHHDH
MODE,92,FREQUENCY=,744.43466,(CM**-1),CHHDH
MODE,93,FREQUENCY=,803.62923,(CM**-1),CHHDH
MODE,94,FREQUENCY=,836.47213,(CM**-1),CHHDH
MODE,95,FREQUENCY=,880.46995,(CM**-1),CHHDH
MODE,96,FREQUENCY=,922.52177,(CM**-1),CHHDH
MODE,97,FREQUENCY=,938.29379,(CM**-1),CHHDH
MODE,98,FREQUENCY=,939.39607,(CM**-1),CHHDH
MODE,99,FREQUENCY=,943.49172,(CM**-1),CHHDH
MODE,100,FREQUENCY=,944.25265,(CM**-1),CHHDH
MODE,101,FREQUENCY=,954.65576,(CM**-1),CHHDH
MODE,102,FREQUENCY=,998.66359,(CM**-1),CHHDH
MODE,103,FREQUENCY=,1010.04499,(CM**-1),CHHDH
MODE,104,FREQUENCY=,1011.42752,(CM**-1),CHHDH
MODE,105,FREQUENCY=,1014.73455,(CM**-1),CHHDH
MODE,106,FREQUENCY=,1017.15837,(CM**-1),CHHDH
MODE,107,FREQUENCY=,1024.62217,(CM**-1),CHHDH
MODE,108,FREQUENCY=,1026.48536,(CM**-1),CHHDH
MODE,109,FREQUENCY=,1037.10559,(CM**-1),CHHDH
MODE,110,FREQUENCY=,1043.08321,(CM**-1),CHHDH
MODE,111,FREQUENCY=,1058.65469,(CM**-1),CHHDH
MODE,112,FREQUENCY=,1065.38386,(CM**-1),CHHDH
MODE,113,FREQUENCY=,1068.01911,(CM**-1),CHHDH
MODE,114,FREQUENCY=,1070.35091,(CM**-1),CHHDH
MODE,115,FREQUENCY=,1071.13339,(CM**-1),CHHDH
MODE,116,FREQUENCY=,1072.67241,(CM**-1),CHHDH
MODE,117,FREQUENCY=,1092.74104,(CM**-1),CHHDH
MODE,118,FREQUENCY=,1095.65267,(CM**-1),CHHDH
MODE,119,FREQUENCY=,1117.29858,(CM**-1),CHHDH
MODE,120,FREQUENCY=,1154.16263,(CM**-1),CHHDH
MODE,121,FREQUENCY=,1160.10764,(CM**-1),CHHDH
MODE,122,FREQUENCY=,1169.76836,(CM**-1),CHHDH
MODE,123,FREQUENCY=,1183.11955,(CM**-1),CHHDH
MODE,124,FREQUENCY=,1221.64742,(CM**-1),CHHDH
MODE,125,FREQUENCY=,1237.92365,(CM**-1),CHHDH
MODE,126,FREQUENCY=,1257.26647,(CM**-1),CHHDH
MODE,127,FREQUENCY=,1260.62483,(CM**-1),CHHDH
MODE,128,FREQUENCY=,1298.5038,(CM**-1),CHHDH
MODE,129,FREQUENCY=,1299.50208,(CM**-1),CHHDH
MODE,130,FREQUENCY=,1315.13275,(CM**-1),CHHDH
MODE,131,FREQUENCY=,1348.77468,(CM**-1),CHHDH
MODE,132,FREQUENCY=,1350.4632,(CM**-1),CHHDH
MODE,133,FREQUENCY=,1370.04536,(CM**-1),CHHDH
MODE,134,FREQUENCY=,1381.30915,(CM**-1),CHHDH
MODE,135,FREQUENCY=,1389.56168,(CM**-1),CHHDH
MODE,136,FREQUENCY=,1399.97477,(CM**-1),CHHDH
MODE,137,FREQUENCY=,1428.41506,(CM**-1),CHHDH
MODE,138,FREQUENCY=,1429.996,(CM**-1),CHHDH
MODE,139,FREQUENCY=,1430.35992,(CM**-1),CHHDH
MODE,140,FREQUENCY=,1433.46155,(CM**-1),CHHDH
MODE,141,FREQUENCY=,1443.52476,(CM**-1),CHHDH
MODE,142,FREQUENCY=,1471.21336,(CM**-1),CHHDH
MODE,143,FREQUENCY=,1476.13299,(CM**-1),CHHDH
MODE,144,FREQUENCY=,1477.43244,(CM**-1),CHHDH
MODE,145,FREQUENCY=,1478.68107,(CM**-1),CHHDH
MODE,146,FREQUENCY=,1479.97141,(CM**-1),CHHDH
MODE,147,FREQUENCY=,1482.26801,(CM**-1),CHHDH
MODE,148,FREQUENCY=,1483.31622,(CM**-1),CHHDH
MODE,149,FREQUENCY=,1487.57757,(CM**-1),CHHDH
MODE,150,FREQUENCY=,1488.6364,(CM**-1),CHHDH
MODE,151,FREQUENCY=,1489.47359,(CM**-1),CHHDH
MODE,152,FREQUENCY=,1490.0088,(CM**-1),CHHDH
MODE,153,FREQUENCY=,1491.25214,(CM**-1),CHHDH
MODE,154,FREQUENCY=,1503.95443,(CM**-1),CHHDH
MODE,155,FREQUENCY=,1511.66218,(CM**-1),CHHDH
MODE,156,FREQUENCY=,1512.37526,(CM**-1),CHHDH
MODE,157,FREQUENCY=,1542.07104,(CM**-1),CHHDH
MODE,158,FREQUENCY=,1543.23646,(CM**-1),CHHDH
MODE,159,FREQUENCY=,1594.22888,(CM**-1),CHHDH
MODE,160,FREQUENCY=,1616.20465,(CM**-1),CHHDH
MODE,161,FREQUENCY=,1617.40979,(CM**-1),CHHDH
MODE,162,FREQUENCY=,1623.82044,(CM**-1),CHHDH
MODE,163,FREQUENCY=,1650.17621,(CM**-1),CHHDH
MODE,164,FREQUENCY=,1720.79006,(CM**-1),CHHDH
MODE,165,FREQUENCY=,1724.66582,(CM**-1),CHHDH
MODE,166,FREQUENCY=,2315.29184,(CM**-1),CHHDH
MODE,167,FREQUENCY=,3056.12723,(CM**-1),CHHDH
MODE,168,FREQUENCY=,3060.05211,(CM**-1),CHHDH
MODE,169,FREQUENCY=,3060.41279,(CM**-1),CHHDH
MODE,170,FREQUENCY=,3064.3963,(CM**-1),CHHDH
MODE,171,FREQUENCY=,3064.6343,(CM**-1),CHHDH
MODE,172,FREQUENCY=,3065.70428,(CM**-1),CHHDH
MODE,173,FREQUENCY=,3128.11532,(CM**-1),CHHDH
MODE,174,FREQUENCY=,3134.72234,(CM**-1),CHHDH
MODE,175,FREQUENCY=,3136.61243,(CM**-1),CHHDH
MODE,176,FREQUENCY=,3137.11765,(CM**-1),CHHDH
MODE,177,FREQUENCY=,3140.43417,(CM**-1),CHHDH
MODE,178,FREQUENCY=,3140.88362,(CM**-1),CHHDH
MODE,179,FREQUENCY=,3142.2732,(CM**-1),CHHDH
MODE,180,FREQUENCY=,3148.08926,(CM**-1),CHHDH
MODE,181,FREQUENCY=,3158.90707,(CM**-1),CHHDH
MODE,182,FREQUENCY=,3169.73842,(CM**-1),CHHDH
MODE,183,FREQUENCY=,3175.31037,(CM**-1),CHHDH
MODE,184,FREQUENCY=,3175.44835,(CM**-1),CHHDH
MODE,185,FREQUENCY=,3178.80362,(CM**-1),CHHDH
MODE,186,FREQUENCY=,3225.16501,(CM**-1),CHHDH
MODE,187,FREQUENCY=,3240.86388,(CM**-1),CHHDH
MODE,188,FREQUENCY=,3269.76285,(CM**-1),CHHDH
MODE,189,FREQUENCY=,3293.2242,(CM**-1),CHHDH
MODE,190,FREQUENCY=,3293.36641,(CM**-1),CHHDH
MODE,191,FREQUENCY=,3297.09497,(CM**-1),CHHDH
MODE,192,FREQUENCY=,3387.45032,(CM**-1),CHHDH
MODE,193,FREQUENCY=,3661.31527,(CM**-1),CHHDH
MODE,194,FREQUENCY=,3664.94756,(CM**-1),CHHDH
MODE,195,FREQUENCY=,3753.18526,(CM**-1),CHHDH
,,,,,
,,,,,
12-1-1-2-2,,,,,
MODE,1,FREQUENCY=,-902.88594,(CM**-1),CHHDD
MODE,8,FREQUENCY=,21.30691,(CM**-1),CHHDD
MODE,9,FREQUENCY=,22.66478,(CM**-1),CHHDD
MODE,10,FREQUENCY=,25.45623,(CM**-1),CHHDD
MODE,11,FREQUENCY=,27.09137,(CM**-1),CHHDD
MODE,12,FREQUENCY=,28.32855,(CM**-1),CHHDD
MODE,13,FREQUENCY=,32.02796,(CM**-1),CHHDD
MODE,14,FREQUENCY=,36.89337,(CM**-1),CHHDD
MODE,15,FREQUENCY=,42.03946,(CM**-1),CHHDD
MODE,16,FREQUENCY=,45.22558,(CM**-1),CHHDD
MODE,17,FREQUENCY=,49.70178,(CM**-1),CHHDD
MODE,18,FREQUENCY=,52.90985,(CM**-1),CHHDD
MODE,19,FREQUENCY=,54.34574,(CM**-1),CHHDD
MODE,20,FREQUENCY=,57.00347,(CM**-1),CHHDD
MODE,21,FREQUENCY=,61.03396,(CM**-1),CHHDD
MODE,22,FREQUENCY=,63.24784,(CM**-1),CHHDD
MODE,23,FREQUENCY=,69.514,(CM**-1),CHHDD
MODE,24,FREQUENCY=,76.45249,(CM**-1),CHHDD
MODE,25,FREQUENCY=,81.80887,(CM**-1),CHHDD
MODE,26,FREQUENCY=,84.37884,(CM**-1),CHHDD
MODE,27,FREQUENCY=,89.33309,(CM**-1),CHHDD
MODE,28,FREQUENCY=,99.04964,(CM**-1),CHHDD
MODE,29,FREQUENCY=,109.75901,(CM**-1),CHHDD
MODE,30,FREQUENCY=,110.51374,(CM**-1),CHHDD
MODE,31,FREQUENCY=,115.60216,(CM**-1),CHHDD
MODE,32,FREQUENCY=,124.73184,(CM**-1),CHHDD
MODE,33,FREQUENCY=,128.02516,(CM**-1),CHHDD
MODE,34,FREQUENCY=,134.72139,(CM**-1),CHHDD
MODE,35,FREQUENCY=,138.43759,(CM**-1),CHHDD
MODE,36,FREQUENCY=,140.52677,(CM**-1),CHHDD
MODE,37,FREQUENCY=,141.81808,(CM**-1),CHHDD
MODE,38,FREQUENCY=,147.47268,(CM**-1),CHHDD
MODE,39,FREQUENCY=,155.49567,(CM**-1),CHHDD
MODE,40,FREQUENCY=,156.71951,(CM**-1),CHHDD
MODE,41,FREQUENCY=,163.10001,(CM**-1),CHHDD
MODE,42,FREQUENCY=,166.90319,(CM**-1),CHHDD
MODE,43,FREQUENCY=,170.51487,(CM**-1),CHHDD
MODE,44,FREQUENCY=,172.3422,(CM**-1),CHHDD
MODE,45,FREQUENCY=,178.43818,(CM**-1),CHHDD
MODE,46,FREQUENCY=,189.61206,(CM**-1),CHHDD
MODE,47,FREQUENCY=,196.39543,(CM**-1),CHHDD
MODE,48,FREQUENCY=,206.16559,(CM**-1),CHHDD
MODE,49,FREQUENCY=,212.78402,(CM**-1),CHHDD
MODE,50,FREQUENCY=,218.2986,(CM**-1),CHHDD
MODE,51,FREQUENCY=,234.53609,(CM**-1),CHHDD
MODE,52,FREQUENCY=,243.40563,(CM**-1),CHHDD
MODE,53,FREQUENCY=,275.57657,(CM**-1),CHHDD
MODE,54,FREQUENCY=,277.71643,(CM**-1),CHHDD
MODE,55,FREQUENCY=,282.65054,(CM**-1),CHHDD
MODE,56,FREQUENCY=,295.03563,(CM**-1),CHHDD
MODE,57,FREQUENCY=,312.02238,(CM**-1),CHHDD
MODE,58,FREQUENCY=,318.55899,(CM**-1),CHHDD
MODE,59,FREQUENCY=,320.65583,(CM**-1),CHHDD
MODE,60,FREQUENCY=,343.61667,(CM**-1),CHHDD
MODE,61,FREQUENCY=,354.59187,(CM**-1),CHHDD
MODE,62,FREQUENCY=,361.57262,(CM**-1),CHHDD
MODE,63,FREQUENCY=,364.1697,(CM**-1),CHHDD
MODE,64,FREQUENCY=,373.52527,(CM**-1),CHHDD
MODE,65,FREQUENCY=,379.92404,(CM**-1),CHHDD
MODE,66,FREQUENCY=,418.91638,(CM**-1),CHHDD
MODE,67,FREQUENCY=,456.2485,(CM**-1),CHHDD
MODE,68,FREQUENCY=,486.49754,(CM**-1),CHHDD
MODE,69,FREQUENCY=,517.94979,(CM**-1),CHHDD
MODE,70,FREQUENCY=,528.67679,(CM**-1),CHHDD
MODE,71,FREQUENCY=,531.56565,(CM**-1),CHHDD
MODE,72,FREQUENCY=,539.99369,(CM**-1),CHHDD
MODE,73,FREQUENCY=,556.52671,(CM**-1),CHHDD
MODE,74,FREQUENCY=,576.276,(CM**-1),CHHDD
MODE,75,FREQUENCY=,589.89067,(CM**-1),CHHDD
MODE,76,FREQUENCY=,597.43328,(CM**-1),CHHDD
MODE,77,FREQUENCY=,609.65129,(CM**-1),CHHDD
MODE,78,FREQUENCY=,612.88707,(CM**-1),CHHDD
MODE,79,FREQUENCY=,615.39622,(CM**-1),CHHDD
MODE,80,FREQUENCY=,629.74219,(CM**-1),CHHDD
MODE,81,FREQUENCY=,633.35954,(CM**-1),CHHDD
MODE,82,FREQUENCY=,644.35841,(CM**-1),CHHDD
MODE,83,FREQUENCY=,647.858,(CM**-1),CHHDD
MODE,84,FREQUENCY=,662.14078,(CM**-1),CHHDD
MODE,85,FREQUENCY=,663.21891,(CM**-1),CHHDD
MODE,86,FREQUENCY=,664.09938,(CM**-1),CHHDD
MODE,87,FREQUENCY=,677.17838,(CM**-1),CHHDD
MODE,88,FREQUENCY=,681.10584,(CM**-1),CHHDD
MODE,89,FREQUENCY=,683.83218,(CM**-1),CHHDD
MODE,90,FREQUENCY=,722.14377,(CM**-1),CHHDD
MODE,91,FREQUENCY=,728.60019,(CM**-1),CHHDD
MODE,92,FREQUENCY=,735.78703,(CM**-1),CHHDD
MODE,93,FREQUENCY=,803.40993,(CM**-1),CHHDD
MODE,94,FREQUENCY=,836.46568,(CM**-1),CHHDD
MODE,95,FREQUENCY=,880.46506,(CM**-1),CHHDD
MODE,96,FREQUENCY=,900.4616,(CM**-1),CHHDD
MODE,97,FREQUENCY=,922.52361,(CM**-1),CHHDD
MODE,98,FREQUENCY=,938.29321,(CM**-1),CHHDD
MODE,99,FREQUENCY=,939.39412,(CM**-1),CHHDD
MODE,100,FREQUENCY=,943.45832,(CM**-1),CHHDD
MODE,101,FREQUENCY=,944.24605,(CM**-1),CHHDD
MODE,102,FREQUENCY=,954.5956,(CM**-1),CHHDD
MODE,103,FREQUENCY=,964.51212,(CM**-1),CHHDD
MODE,104,FREQUENCY=,998.65286,(CM**-1),CHHDD
MODE,105,FREQUENCY=,1010.0333,(CM**-1),CHHDD
MODE,106,FREQUENCY=,1011.42812,(CM**-1),CHHDD
MODE,107,FREQUENCY=,1014.72603,(CM**-1),CHHDD
MODE,108,FREQUENCY=,1017.15891,(CM**-1),CHHDD
MODE,109,FREQUENCY=,1024.64339,(CM**-1),CHHDD
MODE,110,FREQUENCY=,1026.5151,(CM**-1),CHHDD
MODE,111,FREQUENCY=,1037.11021,(CM**-1),CHHDD
MODE,112,FREQUENCY=,1043.0833,(CM**-1),CHHDD
MODE,113,FREQUENCY=,1058.65106,(CM**-1),CHHDD
MODE,114,FREQUENCY=,1065.43518,(CM**-1),CHHDD
MODE,115,FREQUENCY=,1068.06827,(CM**-1),CHHDD
MODE,116,FREQUENCY=,1070.35478,(CM**-1),CHHDD
MODE,117,FREQUENCY=,1071.13437,(CM**-1),CHHDD
MODE,118,FREQUENCY=,1072.67161,(CM**-1),CHHDD
MODE,119,FREQUENCY=,1092.74255,(CM**-1),CHHDD
MODE,120,FREQUENCY=,1095.65072,(CM**-1),CHHDD
MODE,121,FREQUENCY=,1139.06283,(CM**-1),CHHDD
MODE,122,FREQUENCY=,1154.15211,(CM**-1),CHHDD
MODE,123,FREQUENCY=,1169.76623,(CM**-1),CHHDD
MODE,124,FREQUENCY=,1183.13953,(CM**-1),CHHDD
MODE,125,FREQUENCY=,1220.229,(CM**-1),CHHDD
MODE,126,FREQUENCY=,1257.26369,(CM**-1),CHHDD
MODE,127,FREQUENCY=,1260.62341,(CM**-1),CHHDD
MODE,128,FREQUENCY=,1298.49535,(CM**-1),CHHDD
MODE,129,FREQUENCY=,1299.49518,(CM**-1),CHHDD
MODE,130,FREQUENCY=,1315.02369,(CM**-1),CHHDD
MODE,131,FREQUENCY=,1348.77446,(CM**-1),CHHDD
MODE,132,FREQUENCY=,1350.46306,(CM**-1),CHHDD
MODE,133,FREQUENCY=,1370.03825,(CM**-1),CHHDD
MODE,134,FREQUENCY=,1381.29476,(CM**-1),CHHDD
MODE,135,FREQUENCY=,1389.54975,(CM**-1),CHHDD
MODE,136,FREQUENCY=,1399.9394,(CM**-1),CHHDD
MODE,137,FREQUENCY=,1428.39527,(CM**-1),CHHDD
MODE,138,FREQUENCY=,1429.16138,(CM**-1),CHHDD
MODE,139,FREQUENCY=,1429.9959,(CM**-1),CHHDD
MODE,140,FREQUENCY=,1433.45448,(CM**-1),CHHDD
MODE,141,FREQUENCY=,1443.50857,(CM**-1),CHHDD
MODE,142,FREQUENCY=,1471.1938,(CM**-1),CHHDD
MODE,143,FREQUENCY=,1476.1326,(CM**-1),CHHDD
MODE,144,FREQUENCY=,1477.43049,(CM**-1),CHHDD
MODE,145,FREQUENCY=,1478.68105,(CM**-1),CHHDD
MODE,146,FREQUENCY=,1479.96563,(CM**-1),CHHDD
MODE,147,FREQUENCY=,1482.25281,(CM**-1),CHHDD
MODE,148,FREQUENCY=,1483.31393,(CM**-1),CHHDD
MODE,149,FREQUENCY=,1487.57722,(CM**-1),CHHDD
MODE,150,FREQUENCY=,1488.63607,(CM**-1),CHHDD
MODE,151,FREQUENCY=,1489.46898,(CM**-1),CHHDD
MODE,152,FREQUENCY=,1490.00779,(CM**-1),CHHDD
MODE,153,FREQUENCY=,1491.25158,(CM**-1),CHHDD
MODE,154,FREQUENCY=,1503.9425,(CM**-1),CHHDD
MODE,155,FREQUENCY=,1511.65841,(CM**-1),CHHDD
MODE,156,FREQUENCY=,1512.37327,(CM**-1),CHHDD
MODE,157,FREQUENCY=,1542.0622,(CM**-1),CHHDD
MODE,158,FREQUENCY=,1543.22969,(CM**-1),CHHDD
MODE,159,FREQUENCY=,1594.18006,(CM**-1),CHHDD
MODE,160,FREQUENCY=,1616.20011,(CM**-1),CHHDD
MODE,161,FREQUENCY=,1617.40913,(CM**-1),CHHDD
MODE,162,FREQUENCY=,1623.79041,(CM**-1),CHHDD
MODE,163,FREQUENCY=,1650.17214,(CM**-1),CHHDD
MODE,164,FREQUENCY=,1720.77345,(CM**-1),CHHDD
MODE,165,FREQUENCY=,1724.66436,(CM**-1),CHHDD
MODE,166,FREQUENCY=,2315.20109,(CM**-1),CHHDD
MODE,167,FREQUENCY=,3056.12699,(CM**-1),CHHDD
MODE,168,FREQUENCY=,3060.05209,(CM**-1),CHHDD
MODE,169,FREQUENCY=,3060.41272,(CM**-1),CHHDD
MODE,170,FREQUENCY=,3064.39626,(CM**-1),CHHDD
MODE,171,FREQUENCY=,3064.63425,(CM**-1),CHHDD
MODE,172,FREQUENCY=,3065.70424,(CM**-1),CHHDD
MODE,173,FREQUENCY=,3128.11474,(CM**-1),CHHDD
MODE,174,FREQUENCY=,3134.72234,(CM**-1),CHHDD
MODE,175,FREQUENCY=,3136.61026,(CM**-1),CHHDD
MODE,176,FREQUENCY=,3137.00746,(CM**-1),CHHDD
MODE,177,FREQUENCY=,3140.43409,(CM**-1),CHHDD
MODE,178,FREQUENCY=,3140.88362,(CM**-1),CHHDD
MODE,179,FREQUENCY=,3142.27317,(CM**-1),CHHDD
MODE,180,FREQUENCY=,3148.08925,(CM**-1),CHHDD
MODE,181,FREQUENCY=,3158.90707,(CM**-1),CHHDD
MODE,182,FREQUENCY=,3169.7382,(CM**-1),CHHDD
MODE,183,FREQUENCY=,3175.31036,(CM**-1),CHHDD
MODE,184,FREQUENCY=,3175.44831,(CM**-1),CHHDD
MODE,185,FREQUENCY=,3178.80359,(CM**-1),CHHDD
MODE,186,FREQUENCY=,3224.99835,(CM**-1),CHHDD
MODE,187,FREQUENCY=,3240.80342,(CM**-1),CHHDD
MODE,188,FREQUENCY=,3269.76198,(CM**-1),CHHDD
MODE,189,FREQUENCY=,3293.22406,(CM**-1),CHHDD
MODE,190,FREQUENCY=,3293.36641,(CM**-1),CHHDD
MODE,191,FREQUENCY=,3297.09455,(CM**-1),CHHDD
MODE,192,FREQUENCY=,3387.4467,(CM**-1),CHHDD
MODE,193,FREQUENCY=,3661.31517,(CM**-1),CHHDD
MODE,194,FREQUENCY=,3664.94753,(CM**-1),CHHDD
MODE,195,FREQUENCY=,3753.1852,(CM**-1),CHHDD
,,,,,
,,,,,
12-1-2-1-1,,,,,
MODE,1,FREQUENCY=,-1183.20329,(CM**-1),CHDHH
MODE,8,FREQUENCY=,21.30792,(CM**-1),CHDHH
MODE,9,FREQUENCY=,23.00634,(CM**-1),CHDHH
MODE,10,FREQUENCY=,25.46696,(CM**-1),CHDHH
MODE,11,FREQUENCY=,27.24571,(CM**-1),CHDHH
MODE,12,FREQUENCY=,28.32177,(CM**-1),CHDHH
MODE,13,FREQUENCY=,32.07137,(CM**-1),CHDHH
MODE,14,FREQUENCY=,36.74607,(CM**-1),CHDHH
MODE,15,FREQUENCY=,42.06859,(CM**-1),CHDHH
MODE,16,FREQUENCY=,45.22147,(CM**-1),CHDHH
MODE,17,FREQUENCY=,49.46283,(CM**-1),CHDHH
MODE,18,FREQUENCY=,51.21303,(CM**-1),CHDHH
MODE,19,FREQUENCY=,53.23138,(CM**-1),CHDHH
MODE,20,FREQUENCY=,58.43955,(CM**-1),CHDHH
MODE,21,FREQUENCY=,62.46352,(CM**-1),CHDHH
MODE,22,FREQUENCY=,63.04815,(CM**-1),CHDHH
MODE,23,FREQUENCY=,69.36969,(CM**-1),CHDHH
MODE,24,FREQUENCY=,76.52499,(CM**-1),CHDHH
MODE,25,FREQUENCY=,82.16156,(CM**-1),CHDHH
MODE,26,FREQUENCY=,84.49465,(CM**-1),CHDHH
MODE,27,FREQUENCY=,89.5698,(CM**-1),CHDHH
MODE,28,FREQUENCY=,99.09958,(CM**-1),CHDHH
MODE,29,FREQUENCY=,109.78054,(CM**-1),CHDHH
MODE,30,FREQUENCY=,110.51783,(CM**-1),CHDHH
MODE,31,FREQUENCY=,115.60359,(CM**-1),CHDHH
MODE,32,FREQUENCY=,124.72452,(CM**-1),CHDHH
MODE,33,FREQUENCY=,128.04656,(CM**-1),CHDHH
MODE,34,FREQUENCY=,134.78097,(CM**-1),CHDHH
MODE,35,FREQUENCY=,138.48565,(CM**-1),CHDHH
MODE,36,FREQUENCY=,140.58593,(CM**-1),CHDHH
MODE,37,FREQUENCY=,141.90258,(CM**-1),CHDHH
MODE,38,FREQUENCY=,147.72557,(CM**-1),CHDHH
MODE,39,FREQUENCY=,155.57708,(CM**-1),CHDHH
MODE,40,FREQUENCY=,156.90755,(CM**-1),CHDHH
MODE,41,FREQUENCY=,163.10092,(CM**-1),CHDHH
MODE,42,FREQUENCY=,166.90978,(CM**-1),CHDHH
MODE,43,FREQUENCY=,170.53315,(CM**-1),CHDHH
MODE,44,FREQUENCY=,172.43106,(CM**-1),CHDHH
MODE,45,FREQUENCY=,178.84385,(CM**-1),CHDHH
MODE,46,FREQUENCY=,189.63403,(CM**-1),CHDHH
MODE,47,FREQUENCY=,196.71141,(CM**-1),CHDHH
MODE,48,FREQUENCY=,206.50358,(CM**-1),CHDHH
MODE,49,FREQUENCY=,212.90428,(CM**-1),CHDHH
MODE,50,FREQUENCY=,218.48629,(CM**-1),CHDHH
MODE,51,FREQUENCY=,235.02041,(CM**-1),CHDHH
MODE,52,FREQUENCY=,244.65489,(CM**-1),CHDHH
MODE,53,FREQUENCY=,275.92609,(CM**-1),CHDHH
MODE,54,FREQUENCY=,277.76198,(CM**-1),CHDHH
MODE,55,FREQUENCY=,282.7755,(CM**-1),CHDHH
MODE,56,FREQUENCY=,293.90366,(CM**-1),CHDHH
MODE,57,FREQUENCY=,318.14758,(CM**-1),CHDHH
MODE,58,FREQUENCY=,320.4901,(CM**-1),CHDHH
MODE,59,FREQUENCY=,330.3649,(CM**-1),CHDHH
MODE,60,FREQUENCY=,338.9429,(CM**-1),CHDHH
MODE,61,FREQUENCY=,357.21437,(CM**-1),CHDHH
MODE,62,FREQUENCY=,362.687,(CM**-1),CHDHH
MODE,63,FREQUENCY=,370.58431,(CM**-1),CHDHH
MODE,64,FREQUENCY=,374.27227,(CM**-1),CHDHH
MODE,65,FREQUENCY=,394.19713,(CM**-1),CHDHH
MODE,66,FREQUENCY=,455.97675,(CM**-1),CHDHH
MODE,67,FREQUENCY=,470.22518,(CM**-1),CHDHH
MODE,68,FREQUENCY=,486.54955,(CM**-1),CHDHH
MODE,69,FREQUENCY=,518.08327,(CM**-1),CHDHH
MODE,70,FREQUENCY=,528.69465,(CM**-1),CHDHH
MODE,71,FREQUENCY=,531.66875,(CM**-1),CHDHH
MODE,72,FREQUENCY=,539.99828,(CM**-1),CHDHH
MODE,73,FREQUENCY=,556.52344,(CM**-1),CHDHH
MODE,74,FREQUENCY=,576.27825,(CM**-1),CHDHH
MODE,75,FREQUENCY=,589.93275,(CM**-1),CHDHH
MODE,76,FREQUENCY=,597.43456,(CM**-1),CHDHH
MODE,77,FREQUENCY=,609.65005,(CM**-1),CHDHH
MODE,78,FREQUENCY=,612.88938,(CM**-1),CHDHH
MODE,79,FREQUENCY=,615.38395,(CM**-1),CHDHH
