f_100,d13C_100,dD_100,D13CH3D_100,D12CH2D2_100,f_66,d13C_66,dD_66,D13CH3D_66,D12CH2D2_66,f_33,d13C_33,dD_33,D13CH3D_33,D12CH2D2_33,f_0,d13C_0,dD_0,D13CH3D_0,D12CH2D2_0
0.55054,-27.42226,-50.35179,-0.00035,-7.05383,0.55054,-27.16564,-51.60354,1.15702,-7.6783,0.55054,-26.91651,-52.81696,2.28164,-8.28401,0.55054,-26.66732,-54.02882,3.40752,-8.88935
0.55053,-27.42202,-50.34965,-0.00041,-7.05408,0.55053,-27.1654,-51.60143,1.15699,-7.67856,0.55053,-26.91627,-52.81487,2.28162,-8.28428,0.55053,-26.66708,-54.02675,3.40752,-8.88963
0.55053,-27.42179,-50.34752,-0.00046,-7.05433,0.55053,-27.16516,-51.59932,1.15696,-7.67882,0.55053,-26.91603,-52.81278,2.28161,-8.28456,0.55053,-26.66683,-54.02469,3.40753,-8.88992
0.55052,-27.42155,-50.34539,-0.00051,-7.05459,0.55052,-27.16492,-51.59722,1.15692,-7.67909,0.55052,-26.91578,-52.8107,2.2816,-8.28483,0.55052,-26.66658,-54.02263,3.40753,-8.8902
0.55052,-27.42132,-50.34325,-0.00056,-7.05484,0.55052,-27.16468,-51.59511,1.15689,-7.67935,0.55052,-26.91554,-52.80861,2.28158,-8.2851,0.55052,-26.66633,-54.02057,3.40754,-8.89049
0.55051,-27.42108,-50.34112,-0.00061,-7.0551,0.55051,-27.16444,-51.593,1.15686,-7.67962,0.55051,-26.91529,-52.80653,2.28157,-8.28538,0.55051,-26.66608,-54.0185,3.40754,-8.89077
0.55051,-27.42085,-50.33899,-0.00067,-7.05535,0.55051,-27.1642,-51.59089,1.15682,-7.67988,0.55051,-26.91505,-52.80444,2.28155,-8.28565,0.55051,-26.66583,-54.01644,3.40755,-8.89105
0.5505,-27.42061,-50.33686,-0.00072,-7.0556,0.5505,-27.16396,-51.58878,1.15679,-7.68015,0.5505,-26.91481,-52.80235,2.28154,-8.28593,0.5505,-26.66559,-54.01438,3.40755,-8.89134
0.5505,-27.42038,-50.33472,-0.00077,-7.05586,0.5505,-27.16372,-51.58667,1.15676,-7.68041,0.5505,-26.91456,-52.80027,2.28153,-8.2862,0.5505,-26.66534,-54.01231,3.40756,-8.89162
0.55049,-27.42014,-50.33259,-0.00082,-7.05611,0.55049,-27.16348,-51.58456,1.15673,-7.68068,0.55049,-26.91432,-52.79818,2.28151,-8.28648,0.55049,-26.66509,-54.01025,3.40756,-8.89191
0.55048,-27.41991,-50.33046,-0.00087,-7.05637,0.55048,-27.16325,-51.58245,1.15669,-7.68094,0.55048,-26.91408,-52.7961,2.2815,-8.28675,0.55048,-26.66484,-54.00819,3.40757,-8.89219
0.55048,-27.41967,-50.32833,-0.00093,-7.05662,0.55048,-27.16301,-51.58034,1.15666,-7.68121,0.55048,-26.91383,-52.79401,2.28149,-8.28703,0.55048,-26.66459,-54.00612,3.40757,-8.89248
0.55047,-27.41943,-50.32619,-0.00098,-7.05688,0.55047,-27.16277,-51.57823,1.15663,-7.68147,0.55047,-26.91359,-52.79192,2.28147,-8.2873,0.55047,-26.66435,-54.00406,3.40758,-8.89276
0.55047,-27.4192,-50.32406,-0.00103,-7.05713,0.55047,-27.16253,-51.57613,1.1566,-7.68173,0.55047,-26.91334,-52.78984,2.28146,-8.28757,0.55047,-26.6641,-54.002,3.40758,-8.89305
0.55046,-27.41896,-50.32193,-0.00108,-7.05738,0.55046,-27.16229,-51.57402,1.15656,-7.682,0.55046,-26.9131,-52.78775,2.28144,-8.28785,0.55046,-26.66385,-53.99994,3.40759,-8.89333
0.55046,-27.41873,-50.31979,-0.00113,-7.05764,0.55046,-27.16205,-51.57191,1.15653,-7.68226,0.55046,-26.91286,-52.78567,2.28143,-8.28812,0.55046,-26.6636,-53.99787,3.40759,-8.89361
0.55045,-27.41849,-50.31766,-0.00119,-7.05789,0.55045,-27.16181,-51.5698,1.1565,-7.68253,0.55045,-26.91261,-52.78358,2.28142,-8.2884,0.55045,-26.66335,-53.99581,3.4076,-8.8939
0.55045,-27.41826,-50.31553,-0.00124,-7.05815,0.55045,-27.16157,-51.56769,1.15647,-7.68279,0.55045,-26.91237,-52.78149,2.2814,-8.28867,0.55045,-26.6631,-53.99375,3.4076,-8.89418
0.55044,-27.41802,-50.3134,-0.00129,-7.0584,0.55044,-27.16133,-51.56558,1.15643,-7.68306,0.55044,-26.91212,-52.77941,2.28139,-8.28895,0.55044,-26.66286,-53.99168,3.40761,-8.89447
0.55044,-27.41779,-50.31126,-0.00134,-7.05865,0.55044,-27.16109,-51.56347,1.1564,-7.68332,0.55044,-26.91188,-52.77732,2.28137,-8.28922,0.55044,-26.66261,-53.98962,3.40761,-8.89475
0.55043,-27.41755,-50.30913,-0.00139,-7.05891,0.55043,-27.16085,-51.56136,1.15637,-7.68359,0.55043,-26.91164,-52.77524,2.28136,-8.2895,0.55043,-26.66236,-53.98756,3.40762,-8.89504
0.55042,-27.41732,-50.307,-0.00145,-7.05916,0.55042,-27.16061,-51.55925,1.15633,-7.68385,0.55042,-26.91139,-52.77315,2.28135,-8.28977,0.55042,-26.66211,-53.98549,3.40762,-8.89532
0.55042,-27.41708,-50.30486,-0.0015,-7.05942,0.55042,-27.16037,-51.55714,1.1563,-7.68411,0.55042,-26.91115,-52.77106,2.28133,-8.29004,0.55042,-26.66186,-53.98343,3.40763,-8.8956
0.55041,-27.41685,-50.30273,-0.00155,-7.05967,0.55041,-27.16013,-51.55504,1.15627,-7.68438,0.55041,-26.9109,-52.76898,2.28132,-8.29032,0.55041,-26.66162,-53.98137,3.40763,-8.89589
0.55041,-27.41661,-50.3006,-0.0016,-7.05993,0.55041,-27.15989,-51.55293,1.15624,-7.68464,0.55041,-26.91066,-52.76689,2.28131,-8.29059,0.55041,-26.66137,-53.97931,3.40764,-8.89617
0.5504,-27.41638,-50.29847,-0.00165,-7.06018,0.5504,-27.15965,-51.55082,1.1562,-7.68491,0.5504,-26.91042,-52.76481,2.28129,-8.29087,0.5504,-26.66112,-53.97724,3.40764,-8.89646
0.5504,-27.41614,-50.29633,-0.0017,-7.06043,0.5504,-27.15941,-51.54871,1.15617,-7.68517,0.5504,-26.91017,-52.76272,2.28128,-8.29114,0.5504,-26.66087,-53.97518,3.40765,-8.89674
0.55039,-27.4159,-50.2942,-0.00176,-7.06069,0.55039,-27.15917,-51.5466,1.15614,-7.68544,0.55039,-26.90993,-52.76063,2.28126,-8.29142,0.55039,-26.66062,-53.97312,3.40765,-8.89703
0.55039,-27.41567,-50.29207,-0.00181,-7.06094,0.55039,-27.15893,-51.54449,1.15611,-7.6857,0.55039,-26.90968,-52.75855,2.28125,-8.29169,0.55039,-26.66037,-53.97105,3.40766,-8.89731
0.55038,-27.41543,-50.28993,-0.00186,-7.0612,0.55038,-27.15869,-51.54238,1.15607,-7.68597,0.55038,-26.90944,-52.75646,2.28124,-8.29197,0.55038,-26.66013,-53.96899,3.40766,-8.8976
0.55037,-27.4152,-50.2878,-0.00191,-7.06145,0.55037,-27.15845,-51.54027,1.15604,-7.68623,0.55037,-26.9092,-52.75438,2.28122,-8.29224,0.55037,-26.65988,-53.96693,3.40767,-8.89788
0.55037,-27.41496,-50.28567,-0.00196,-7.0617,0.55037,-27.15821,-51.53816,1.15601,-7.68649,0.55037,-26.90895,-52.75229,2.28121,-8.29251,0.55037,-26.65963,-53.96486,3.40767,-8.89816
0.55036,-27.41473,-50.28354,-0.00202,-7.06196,0.55036,-27.15797,-51.53605,1.15598,-7.68676,0.55036,-26.90871,-52.7502,2.28119,-8.29279,0.55036,-26.65938,-53.9628,3.40768,-8.89845
0.55036,-27.41449,-50.2814,-0.00207,-7.06221,0.55036,-27.15773,-51.53394,1.15594,-7.68702,0.55036,-26.90846,-52.74812,2.28118,-8.29306,0.55036,-26.65913,-53.96074,3.40768,-8.89873
0.55035,-27.41426,-50.27927,-0.00212,-7.06247,0.55035,-27.15749,-51.53184,1.15591,-7.68729,0.55035,-26.90822,-52.74603,2.28117,-8.29334,0.55035,-26.65889,-53.95867,3.40769,-8.89902
0.55035,-27.41402,-50.27714,-0.00217,-7.06272,0.55035,-27.15725,-51.52973,1.15588,-7.68755,0.55035,-26.90798,-52.74395,2.28115,-8.29361,0.55035,-26.65864,-53.95661,3.40769,-8.8993
0.55034,-27.41379,-50.275,-0.00222,-7.06298,0.55034,-27.15701,-51.52762,1.15584,-7.68782,0.55034,-26.90773,-52.74186,2.28114,-8.29389,0.55034,-26.65839,-53.95455,3.4077,-8.89959
0.55034,-27.41355,-50.27287,-0.00228,-7.06323,0.55034,-27.15677,-51.52551,1.15581,-7.68808,0.55034,-26.90749,-52.73977,2.28113,-8.29416,0.55034,-26.65814,-53.95248,3.4077,-8.89987
0.55033,-27.41332,-50.27074,-0.00233,-7.06348,0.55033,-27.15653,-51.5234,1.15578,-7.68835,0.55033,-26.90724,-52.73769,2.28111,-8.29444,0.55033,-26.65789,-53.95042,3.40771,-8.90016
0.55033,-27.41308,-50.26861,-0.00238,-7.06374,0.55033,-27.15629,-51.52129,1.15575,-7.68861,0.55033,-26.907,-52.7356,2.2811,-8.29471,0.55033,-26.65764,-53.94836,3.40771,-8.90044
0.55032,-27.41284,-50.26647,-0.00243,-7.06399,0.55032,-27.15605,-51.51918,1.15571,-7.68887,0.55032,-26.90676,-52.73352,2.28108,-8.29498,0.55032,-26.6574,-53.9463,3.40772,-8.90072
0.55031,-27.41261,-50.26434,-0.00248,-7.06425,0.55031,-27.15581,-51.51707,1.15568,-7.68914,0.55031,-26.90651,-52.73143,2.28107,-8.29526,0.55031,-26.65715,-53.94423,3.40772,-8.90101
0.55031,-27.41237,-50.26221,-0.00254,-7.0645,0.55031,-27.15557,-51.51496,1.15565,-7.6894,0.55031,-26.90627,-52.72934,2.28106,-8.29553,0.55031,-26.6569,-53.94217,3.40773,-8.90129
0.5503,-27.41214,-50.26007,-0.00259,-7.06475,0.5503,-27.15533,-51.51285,1.15562,-7.68967,0.5503,-26.90603,-52.72726,2.28104,-8.29581,0.5503,-26.65665,-53.94011,3.40773,-8.90158
0.5503,-27.4119,-50.25794,-0.00264,-7.06501,0.5503,-27.1551,-51.51074,1.15558,-7.68993,0.5503,-26.90578,-52.72517,2.28103,-8.29608,0.5503,-26.6564,-53.93804,3.40774,-8.90186
0.55029,-27.41167,-50.25581,-0.00269,-7.06526,0.55029,-27.15486,-51.50863,1.15555,-7.6902,0.55029,-26.90554,-52.72308,2.28101,-8.29636,0.55029,-26.65616,-53.93598,3.40774,-8.90215
0.55029,-27.41143,-50.25368,-0.00274,-7.06552,0.55029,-27.15462,-51.50653,1.15552,-7.69046,0.55029,-26.90529,-52.721,2.281,-8.29663,0.55029,-26.65591,-53.93392,3.40775,-8.90243
0.55028,-27.4112,-50.25154,-0.0028,-7.06577,0.55028,-27.15438,-51.50442,1.15549,-7.69073,0.55028,-26.90505,-52.71891,2.28099,-8.29691,0.55028,-26.65566,-53.93185,3.40775,-8.90272
0.55028,-27.41096,-50.24941,-0.00285,-7.06603,0.55028,-27.15414,-51.50231,1.15545,-7.69099,0.55028,-26.90481,-52.71683,2.28097,-8.29718,0.55028,-26.65541,-53.92979,3.40776,-8.903
0.55027,-27.41073,-50.24728,-0.0029,-7.06628,0.55027,-27.1539,-51.5002,1.15542,-7.69125,0.55027,-26.90456,-52.71474,2.28096,-8.29745,0.55027,-26.65516,-53.92773,3.40776,-8.90328
0.55026,-27.41049,-50.24514,-0.00295,-7.06653,0.55026,-27.15366,-51.49809,1.15539,-7.69152,0.55026,-26.90432,-52.71265,2.28095,-8.29773,0.55026,-26.65491,-53.92566,3.40777,-8.90357
0.55026,-27.41026,-50.24301,-0.003,-7.06679,0.55026,-27.15342,-51.49598,1.15536,-7.69178,0.55026,-26.90407,-52.71057,2.28093,-8.298,0.55026,-26.65467,-53.9236,3.40777,-8.90385
0.55025,-27.41002,-50.24088,-0.00306,-7.06704,0.55025,-27.15318,-51.49387,1.15532,-7.69205,0.55025,-26.90383,-52.70848,2.28092,-8.29828,0.55025,-26.65442,-53.92154,3.40778,-8.90414
0.55025,-27.40979,-50.23874,-0.00311,-7.0673,0.55025,-27.15294,-51.49176,1.15529,-7.69231,0.55025,-26.90359,-52.7064,2.2809,-8.29855,0.55025,-26.65417,-53.91947,3.40778,-8.90442
0.55024,-27.40955,-50.23661,-0.00316,-7.06755,0.55024,-27.1527,-51.48965,1.15526,-7.69258,0.55024,-26.90334,-52.70431,2.28089,-8.29883,0.55024,-26.65392,-53.91741,3.40779,-8.90471
0.55024,-27.40931,-50.23448,-0.00321,-7.0678,0.55024,-27.15246,-51.48754,1.15522,-7.69284,0.55024,-26.9031,-52.70222,2.28088,-8.2991,0.55024,-26.65367,-53.91535,3.40779,-8.90499
0.55023,-27.40908,-50.23235,-0.00326,-7.06806,0.55023,-27.15222,-51.48543,1.15519,-7.69311,0.55023,-26.90285,-52.70014,2.28086,-8.29938,0.55023,-26.65343,-53.91328,3.4078,-8.90528
0.55023,-27.40884,-50.23021,-0.00332,-7.06831,0.55023,-27.15198,-51.48332,1.15516,-7.69337,0.55023,-26.90261,-52.69805,2.28085,-8.29965,0.55023,-26.65318,-53.91122,3.4078,-8.90556
0.55022,-27.40861,-50.22808,-0.00337,-7.06857,0.55022,-27.15174,-51.48122,1.15513,-7.69364,0.55022,-26.90237,-52.69596,2.28083,-8.29992,0.55022,-26.65293,-53.90916,3.40781,-8.90584
0.55022,-27.40837,-50.22595,-0.00342,-7.06882,0.55021,-27.1515,-51.47911,1.15509,-7.6939,0.55021,-26.90212,-52.69388,2.28082,-8.3002,0.55021,-26.65268,-53.90709,3.40781,-8.90613
0.55021,-27.40814,-50.22381,-0.00347,-7.06908,0.55021,-27.15126,-51.477,1.15506,-7.69416,0.55021,-26.90188,-52.69179,2.28081,-8.30047,0.55021,-26.65243,-53.90503,3.40782,-8.90641
0.5502,-27.4079,-50.22168,-0.00352,-7.06933,0.5502,-27.15102,-51.47489,1.15503,-7.69443,0.5502,-26.90163,-52.68971,2.28079,-8.30075,0.5502,-26.65218,-53.90297,3.40782,-8.9067
0.5502,-27.40767,-50.21955,-0.00358,-7.06958,0.5502,-27.15078,-51.47278,1.155,-7.69469,0.5502,-26.90139,-52.68762,2.28078,-8.30102,0.5502,-26.65194,-53.9009,3.40783,-8.90698
0.55019,-27.40743,-50.21741,-0.00363,-7.06984,0.55019,-27.15054,-51.47067,1.15496,-7.69496,0.55019,-26.90115,-52.68553,2.28077,-8.3013,0.55019,-26.65169,-53.89884,3.40783,-8.90727
0.55019,-27.4072,-50.21528,-0.00368,-7.07009,0.55019,-27.1503,-51.46856,1.15493,-7.69522,0.55019,-26.9009,-52.68345,2.28075,-8.30157,0.55019,-26.65144,-53.89678,3.40784,-8.90755
0.55018,-27.40696,-50.21315,-0.00373,-7.07035,0.55018,-27.15006,-51.46645,1.1549,-7.69549,0.55018,-26.90066,-52.68136,2.28074,-8.30185,0.55018,-26.65119,-53.89471,3.40784,-8.90783
0.55018,-27.40673,-50.21102,-0.00378,-7.0706,0.55018,-27.14982,-51.46434,1.15487,-7.69575,0.55018,-26.90041,-52.67927,2.28072,-8.30212,0.55018,-26.65094,-53.89265,3.40785,-8.90812
0.55017,-27.40649,-50.20888,-0.00384,-7.07085,0.55017,-27.14958,-51.46223,1.15483,-7.69602,0.55017,-26.90017,-52.67719,2.28071,-8.30239,0.55017,-26.6507,-53.89059,3.40785,-8.9084
0.55017,-27.40626,-50.20675,-0.00389,-7.07111,0.55017,-27.14934,-51.46012,1.1548,-7.69628,0.55017,-26.89993,-52.6751,2.2807,-8.30267,0.55017,-26.65045,-53.88852,3.40786,-8.90869
0.55016,-27.40602,-50.20462,-0.00394,-7.07136,0.55016,-27.1491,-51.45801,1.15477,-7.69654,0.55016,-26.89968,-52.67302,2.28068,-8.30294,0.55016,-26.6502,-53.88646,3.40786,-8.90897
0.55015,-27.40578,-50.20248,-0.00399,-7.07162,0.55015,-27.14886,-51.4559,1.15473,-7.69681,0.55015,-26.89944,-52.67093,2.28067,-8.30322,0.55015,-26.64995,-53.8844,3.40787,-8.90926
0.55015,-27.40555,-50.20035,-0.00404,-7.07187,0.55015,-27.14862,-51.45379,1.1547,-7.69707,0.55015,-26.89919,-52.66884,2.28065,-8.30349,0.55015,-26.6497,-53.88234,3.40787,-8.90954
0.55014,-27.40531,-50.19822,-0.0041,-7.07213,0.55014,-27.14838,-51.45169,1.15467,-7.69734,0.55014,-26.89895,-52.66676,2.28064,-8.30377,0.55014,-26.64945,-53.88027,3.40788,-8.90983
0.55014,-27.40508,-50.19608,-0.00415,-7.07238,0.55014,-27.14814,-51.44958,1.15464,-7.6976,0.55014,-26.89871,-52.66467,2.28063,-8.30404,0.55014,-26.64921,-53.87821,3.40788,-8.91011
0.55013,-27.40484,-50.19395,-0.0042,-7.07263,0.55013,-27.1479,-51.44747,1.1546,-7.69787,0.55013,-26.89846,-52.66258,2.28061,-8.30432,0.55013,-26.64896,-53.87615,3.40789,-8.91039
0.55013,-27.40461,-50.19182,-0.00425,-7.07289,0.55013,-27.14766,-51.44536,1.15457,-7.69813,0.55013,-26.89822,-52.6605,2.2806,-8.30459,0.55013,-26.64871,-53.87408,3.40789,-8.91068
0.55012,-27.40437,-50.18969,-0.0043,-7.07314,0.55012,-27.14742,-51.44325,1.15454,-7.6984,0.55012,-26.89798,-52.65841,2.28059,-8.30486,0.55012,-26.64846,-53.87202,3.4079,-8.91096
0.55012,-27.40414,-50.18755,-0.00436,-7.0734,0.55012,-27.14718,-51.44114,1.15451,-7.69866,0.55012,-26.89773,-52.65633,2.28057,-8.30514,0.55012,-26.64821,-53.86996,3.4079,-8.91125
0.55011,-27.4039,-50.18542,-0.00441,-7.07365,0.55011,-27.14694,-51.43903,1.15447,-7.69892,0.55011,-26.89749,-52.65424,2.28056,-8.30541,0.55011,-26.64797,-53.86789,3.40791,-8.91153
0.55011,-27.40367,-50.18329,-0.00446,-7.0739,0.5501,-27.14671,-51.43692,1.15444,-7.69919,0.5501,-26.89724,-52.65215,2.28054,-8.30569,0.5501,-26.64772,-53.86583,3.40791,-8.91182
0.5501,-27.40343,-50.18115,-0.00451,-7.07416,0.5501,-27.14647,-51.43481,1.15441,-7.69945,0.5501,-26.897,-52.65007,2.28053,-8.30596,0.5501,-26.64747,-53.86377,3.40792,-8.9121
0.55009,-27.4032,-50.17902,-0.00456,-7.07441,0.55009,-27.14623,-51.4327,1.15438,-7.69972,0.55009,-26.89676,-52.64798,2.28052,-8.30624,0.55009,-26.64722,-53.8617,3.40792,-8.91239
0.55009,-27.40296,-50.17689,-0.00462,-7.07467,0.55009,-27.14599,-51.43059,1.15434,-7.69998,0.55009,-26.89651,-52.64589,2.2805,-8.30651,0.55009,-26.64697,-53.85964,3.40793,-8.91267
0.55008,-27.40273,-50.17475,-0.00467,-7.07492,0.55008,-27.14575,-51.42848,1.15431,-7.70025,0.55008,-26.89627,-52.64381,2.28049,-8.30679,0.55008,-26.64672,-53.85758,3.40793,-8.91295
0.55008,-27.40249,-50.17262,-0.00472,-7.07518,0.55008,-27.14551,-51.42637,1.15428,-7.70051,0.55008,-26.89602,-52.64172,2.28047,-8.30706,0.55008,-26.64648,-53.85551,3.40794,-8.91324
0.55007,-27.40225,-50.17049,-0.00477,-7.07543,0.55007,-27.14527,-51.42426,1.15424,-7.70078,0.55007,-26.89578,-52.63964,2.28046,-8.30733,0.55007,-26.64623,-53.85345,3.40794,-8.91352
0.55007,-27.40202,-50.16835,-0.00482,-7.07568,0.55007,-27.14503,-51.42216,1.15421,-7.70104,0.55007,-26.89554,-52.63755,2.28045,-8.30761,0.55007,-26.64598,-53.85139,3.40795,-8.91381
0.55006,-27.40178,-50.16622,-0.00488,-7.07594,0.55006,-27.14479,-51.42005,1.15418,-7.7013,0.55006,-26.89529,-52.63546,2.28043,-8.30788,0.55006,-26.64573,-53.84932,3.40795,-8.91409
0.55006,-27.40155,-50.16409,-0.00493,-7.07619,0.55006,-27.14455,-51.41794,1.15415,-7.70157,0.55006,-26.89505,-52.63338,2.28042,-8.30816,0.55006,-26.64548,-53.84726,3.40796,-8.91438
0.55005,-27.40131,-50.16195,-0.00498,-7.07645,0.55005,-27.14431,-51.41583,1.15411,-7.70183,0.55005,-26.8948,-52.63129,2.28041,-8.30843,0.55005,-26.64524,-53.8452,3.40796,-8.91466
0.55004,-27.40108,-50.15982,-0.00503,-7.0767,0.55004,-27.14407,-51.41372,1.15408,-7.7021,0.55004,-26.89456,-52.6292,2.28039,-8.30871,0.55004,-26.64499,-53.84313,3.40797,-8.91495
0.55004,-27.40084,-50.15769,-0.00508,-7.07695,0.55004,-27.14383,-51.41161,1.15405,-7.70236,0.55004,-26.89432,-52.62712,2.28038,-8.30898,0.55004,-26.64474,-53.84107,3.40797,-8.91523
0.55003,-27.40061,-50.15556,-0.00514,-7.07721,0.55003,-27.14359,-51.4095,1.15402,-7.70263,0.55003,-26.89407,-52.62503,2.28036,-8.30926,0.55003,-26.64449,-53.839,3.40798,-8.91551
0.55003,-27.40037,-50.15342,-0.00519,-7.07746,0.55003,-27.14335,-51.40739,1.15398,-7.70289,0.55003,-26.89383,-52.62294,2.28035,-8.30953,0.55003,-26.64424,-53.83694,3.40798,-8.9158
0.55002,-27.40014,-50.15129,-0.00524,-7.07772,0.55002,-27.14311,-51.40528,1.15395,-7.70316,0.55002,-26.89358,-52.62086,2.28034,-8.3098,0.55002,-26.64399,-53.83488,3.40799,-8.91608
0.55002,-27.3999,-50.14916,-0.00529,-7.07797,0.55002,-27.14287,-51.40317,1.15392,-7.70342,0.55002,-26.89334,-52.61877,2.28032,-8.31008,0.55002,-26.64375,-53.83281,3.40799,-8.91637
0.55001,-27.39967,-50.14702,-0.00534,-7.07823,0.55001,-27.14263,-51.40106,1.15389,-7.70368,0.55001,-26.8931,-52.61669,2.28031,-8.31035,0.55001,-26.6435,-53.83075,3.408,-8.91665
0.55001,-27.39943,-50.14489,-0.0054,-7.07848,0.55001,-27.14239,-51.39895,1.15385,-7.70395,0.55001,-26.89285,-52.6146,2.28029,-8.31063,0.55001,-26.64325,-53.82869,3.408,-8.91694
0.55,-27.39919,-50.14276,-0.00545,-7.07873,0.55,-27.14215,-51.39684,1.15382,-7.70421,0.55,-26.89261,-52.61251,2.28028,-8.3109,0.55,-26.643,-53.82662,3.40801,-8.91722
0.55,-27.39896,-50.14062,-0.0055,-7.07899,0.54999,-27.14191,-51.39473,1.15379,-7.70448,0.54999,-26.89236,-52.61043,2.28027,-8.31118,0.54999,-26.64275,-53.82456,3.40801,-8.91751
0.54999,-27.39872,-50.13849,-0.00555,-7.07924,0.54999,-27.14167,-51.39262,1.15376,-7.70474,0.54999,-26.89212,-52.60834,2.28025,-8.31145,0.54999,-26.64251,-53.8225,3.40802,-8.91779
0.54998,-27.39849,-50.13636,-0.0056,-7.0795,0.54998,-27.14143,-51.39051,1.15372,-7.70501,0.54998,-26.89188,-52.60625,2.28024,-8.31173,0.54998,-26.64226,-53.82043,3.40802,-8.91807
0.54998,-27.39825,-50.13422,-0.00566,-7.07975,0.54998,-27.14119,-51.3884,1.15369,-7.70527,0.54998,-26.89163,-52.60417,2.28023,-8.312,0.54998,-26.64201,-53.81837,3.40803,-8.91836
0.54997,-27.39802,-50.13209,-0.00571,-7.08,0.54997,-27.14095,-51.3863,1.15366,-7.70554,0.54997,-26.89139,-52.60208,2.28021,-8.31227,0.54997,-26.64176,-53.81631,3.40803,-8.91864
0.54997,-27.39778,-50.12996,-0.00576,-7.08026,0.54997,-27.14071,-51.38419,1.15362,-7.7058,0.54997,-26.89114,-52.59999,2.2802,-8.31255,0.54997,-26.64151,-53.81424,3.40804,-8.91893
0.54996,-27.39755,-50.12782,-0.00581,-7.08051,0.54996,-27.14047,-51.38208,1.15359,-7.70606,0.54996,-26.8909,-52.59791,2.28018,-8.31282,0.54996,-26.64126,-53.81218,3.40804,-8.91921
0.54996,-27.39731,-50.12569,-0.00586,-7.08077,0.54996,-27.14023,-51.37997,1.15356,-7.70633,0.54996,-26.89066,-52.59582,2.28017,-8.3131,0.54996,-26.64102,-53.81012,3.40805,-8.9195
0.54995,-27.39708,-50.12356,-0.00592,-7.08102,0.54995,-27.13999,-51.37786,1.15353,-7.70659,0.54995,-26.89041,-52.59373,2.28016,-8.31337,0.54995,-26.64077,-53.80805,3.40805,-8.91978
0.54995,-27.39684,-50.12142,-0.00597,-7.08128,0.54995,-27.13975,-51.37575,1.15349,-7.70686,0.54995,-26.89017,-52.59165,2.28014,-8.31365,0.54995,-26.64052,-53.80599,3.40806,-8.92006
0.54994,-27.39661,-50.11929,-0.00602,-7.08153,0.54994,-27.13951,-51.37364,1.15346,-7.70712,0.54994,-26.88992,-52.58956,2.28013,-8.31392,0.54994,-26.64027,-53.80393,3.40806,-8.92035
0.54993,-27.39637,-50.11716,-0.00607,-7.08178,0.54993,-27.13927,-51.37153,1.15343,-7.70739,0.54993,-26.88968,-52.58748,2.28011,-8.3142,0.54993,-26.64002,-53.80186,3.40807,-8.92063
0.54993,-27.39614,-50.11502,-0.00612,-7.08204,0.54993,-27.13903,-51.36942,1.1534,-7.70765,0.54993,-26.88944,-52.58539,2.2801,-8.31447,0.54993,-26.63978,-53.7998,3.40807,-8.92092
0.54992,-27.3959,-50.11289,-0.00618,-7.08229,0.54992,-27.13879,-51.36731,1.15336,-7.70792,0.54992,-26.88919,-52.5833,2.28009,-8.31474,0.54992,-26.63953,-53.79774,3.40808,-8.9212
0.54992,-27.39566,-50.11076,-0.00623,-7.08255,0.54992,-27.13856,-51.3652,1.15333,-7.70818,0.54992,-26.88895,-52.58122,2.28007,-8.31502,0.54992,-26.63928,-53.79567,3.40808,-8.92149
0.54991,-27.39543,-50.10862,-0.00628,-7.0828,0.54991,-27.13832,-51.36309,1.1533,-7.70844,0.54991,-26.88871,-52.57913,2.28006,-8.31529,0.54991,-26.63903,-53.79361,3.40809,-8.92177
0.54991,-27.39519,-50.10649,-0.00633,-7.08305,0.54991,-27.13808,-51.36098,1.15327,-7.70871,0.54991,-26.88846,-52.57704,2.28005,-8.31557,0.54991,-26.63878,-53.79155,3.40809,-8.92206
0.5499,-27.39496,-50.10436,-0.00638,-7.08331,0.5499,-27.13784,-51.35887,1.15323,-7.70897,0.5499,-26.88822,-52.57496,2.28003,-8.31584,0.5499,-26.63853,-53.78948,3.4081,-8.92234
0.5499,-27.39472,-50.10222,-0.00644,-7.08356,0.5499,-27.1376,-51.35676,1.1532,-7.70924,0.5499,-26.88797,-52.57287,2.28002,-8.31612,0.5499,-26.63829,-53.78742,3.4081,-8.92262
0.54989,-27.39449,-50.10009,-0.00649,-7.08382,0.54989,-27.13736,-51.35465,1.15317,-7.7095,0.54989,-26.88773,-52.57078,2.28,-8.31639,0.54989,-26.63804,-53.78536,3.40811,-8.92291
0.54989,-27.39425,-50.09796,-0.00654,-7.08407,0.54988,-27.13712,-51.35254,1.15313,-7.70977,0.54988,-26.88749,-52.5687,2.27999,-8.31667,0.54988,-26.63779,-53.78329,3.40811,-8.92319
0.54988,-27.39402,-50.09582,-0.00659,-7.08433,0.54988,-27.13688,-51.35043,1.1531,-7.71003,0.54988,-26.88724,-52.56661,2.27998,-8.31694,0.54988,-26.63754,-53.78123,3.40812,-8.92348
0.54987,-27.39378,-50.09369,-0.00664,-7.08458,0.54987,-27.13664,-51.34832,1.15307,-7.7103,0.54987,-26.887,-52.56452,2.27996,-8.31721,0.54987,-26.63729,-53.77916,3.40812,-8.92376
