,Mode,,Frequency,,Isotopologue
MODE,42,FREQUENCY=,172.81282,(CM**-1),CHHDH
MODE,43,FREQUENCY=,175.36451,(CM**-1),CHHDH
MODE,44,FREQUENCY=,182.93901,(CM**-1),CHHDH
MODE,45,FREQUENCY=,183.74822,(CM**-1),CHHDH
MODE,46,FREQUENCY=,197.74095,(CM**-1),CHHDH
MODE,47,FREQUENCY=,199.10487,(CM**-1),CHHDH
MODE,48,FREQUENCY=,207.11300,(CM**-1),CHHDH
MODE,49,FREQUENCY=,221.43475,(CM**-1),CHHDH
MODE,50,FREQUENCY=,228.36809,(CM**-1),CHHDH
MODE,51,FREQUENCY=,245.53082,(CM**-1),CHHDH
MODE,52,FREQUENCY=,251.36029,(CM**-1),CHHDH
MODE,53,FREQUENCY=,270.93747,(CM**-1),CHHDH
MODE,54,FREQUENCY=,275.96713,(CM**-1),CHHDH
MODE,55,FREQUENCY=,279.82466,(CM**-1),CHHDH
MODE,56,FREQUENCY=,306.56091,(CM**-1),CHHDH
MODE,57,FREQUENCY=,318.93682,(CM**-1),CHHDH
MODE,58,FREQUENCY=,325.04252,(CM**-1),CHHDH
MODE,59,FREQUENCY=,328.36586,(CM**-1),CHHDH
MODE,60,FREQUENCY=,342.68563,(CM**-1),CHHDH
MODE,61,FREQUENCY=,359.79640,(CM**-1),CHHDH
MODE,62,FREQUENCY=,368.00758,(CM**-1),CHHDH
MODE,63,FREQUENCY=,370.49162,(CM**-1),CHHDH
MODE,64,FREQUENCY=,374.59038,(CM**-1),CHHDH
MODE,65,FREQUENCY=,386.05355,(CM**-1),CHHDH
MODE,66,FREQUENCY=,432.21207,(CM**-1),CHHDH
MODE,67,FREQUENCY=,453.48307,(CM**-1),CHHDH
MODE,68,FREQUENCY=,492.11540,(CM**-1),CHHDH
MODE,69,FREQUENCY=,513.36595,(CM**-1),CHHDH
MODE,70,FREQUENCY=,523.09236,(CM**-1),CHHDH
MODE,71,FREQUENCY=,525.85964,(CM**-1),CHHDH
MODE,72,FREQUENCY=,534.96035,(CM**-1),CHHDH
MODE,73,FREQUENCY=,550.26660,(CM**-1),CHHDH
MODE,74,FREQUENCY=,569.12409,(CM**-1),CHHDH
MODE,75,FREQUENCY=,603.06151,(CM**-1),CHHDH
MODE,76,FREQUENCY=,614.65986,(CM**-1),CHHDH
MODE,77,FREQUENCY=,616.98068,(CM**-1),CHHDH
MODE,78,FREQUENCY=,618.04099,(CM**-1),CHHDH
MODE,79,FREQUENCY=,628.29338,(CM**-1),CHHDH
MODE,80,FREQUENCY=,636.30117,(CM**-1),CHHDH
MODE,81,FREQUENCY=,637.56464,(CM**-1),CHHDH
MODE,82,FREQUENCY=,649.13577,(CM**-1),CHHDH
MODE,83,FREQUENCY=,652.13644,(CM**-1),CHHDH
MODE,84,FREQUENCY=,663.78690,(CM**-1),CHHDH
MODE,85,FREQUENCY=,668.35483,(CM**-1),CHHDH
MODE,86,FREQUENCY=,669.78689,(CM**-1),CHHDH
MODE,87,FREQUENCY=,678.86271,(CM**-1),CHHDH
MODE,88,FREQUENCY=,680.47941,(CM**-1),CHHDH
MODE,89,FREQUENCY=,687.54310,(CM**-1),CHHDH
MODE,90,FREQUENCY=,722.75218,(CM**-1),CHHDH
MODE,91,FREQUENCY=,729.21533,(CM**-1),CHHDH
MODE,92,FREQUENCY=,750.88035,(CM**-1),CHHDH
MODE,93,FREQUENCY=,786.47072,(CM**-1),CHHDH
MODE,94,FREQUENCY=,819.06460,(CM**-1),CHHDH
MODE,95,FREQUENCY=,875.80677,(CM**-1),CHHDH
MODE,96,FREQUENCY=,924.91375,(CM**-1),CHHDH
MODE,97,FREQUENCY=,943.29021,(CM**-1),CHHDH
MODE,98,FREQUENCY=,947.08945,(CM**-1),CHHDH
MODE,99,FREQUENCY=,948.36081,(CM**-1),CHHDH
MODE,100,FREQUENCY=,951.51683,(CM**-1),CHHDH
MODE,101,FREQUENCY=,960.65011,(CM**-1),CHHDH
MODE,102,FREQUENCY=,997.32987,(CM**-1),CHHDH
MODE,103,FREQUENCY=,1016.53894,(CM**-1),CHHDH
MODE,104,FREQUENCY=,1021.20220,(CM**-1),CHHDH
MODE,105,FREQUENCY=,1027.13052,(CM**-1),CHHDH
MODE,106,FREQUENCY=,1034.05885,(CM**-1),CHHDH
MODE,107,FREQUENCY=,1035.17440,(CM**-1),CHHDH
MODE,108,FREQUENCY=,1038.57535,(CM**-1),CHHDH
MODE,109,FREQUENCY=,1047.66271,(CM**-1),CHHDH
MODE,110,FREQUENCY=,1054.66699,(CM**-1),CHHDH
MODE,111,FREQUENCY=,1072.11797,(CM**-1),CHHDH
MODE,112,FREQUENCY=,1077.85377,(CM**-1),CHHDH
MODE,113,FREQUENCY=,1081.84101,(CM**-1),CHHDH
MODE,114,FREQUENCY=,1085.14860,(CM**-1),CHHDH
MODE,115,FREQUENCY=,1089.93947,(CM**-1),CHHDH
MODE,116,FREQUENCY=,1092.84449,(CM**-1),CHHDH
MODE,117,FREQUENCY=,1101.47984,(CM**-1),CHHDH
MODE,118,FREQUENCY=,1103.61564,(CM**-1),CHHDH
MODE,119,FREQUENCY=,1116.77065,(CM**-1),CHHDH
MODE,120,FREQUENCY=,1147.48403,(CM**-1),CHHDH
MODE,121,FREQUENCY=,1174.91660,(CM**-1),CHHDH
MODE,122,FREQUENCY=,1183.69554,(CM**-1),CHHDH
MODE,123,FREQUENCY=,1205.70388,(CM**-1),CHHDH
MODE,124,FREQUENCY=,1223.00466,(CM**-1),CHHDH
MODE,125,FREQUENCY=,1248.61354,(CM**-1),CHHDH
MODE,126,FREQUENCY=,1268.27183,(CM**-1),CHHDH
MODE,127,FREQUENCY=,1274.14388,(CM**-1),CHHDH
MODE,128,FREQUENCY=,1301.47916,(CM**-1),CHHDH
MODE,129,FREQUENCY=,1305.91592,(CM**-1),CHHDH
MODE,130,FREQUENCY=,1309.62816,(CM**-1),CHHDH
MODE,131,FREQUENCY=,1356.78852,(CM**-1),CHHDH
MODE,132,FREQUENCY=,1361.82214,(CM**-1),CHHDH
MODE,133,FREQUENCY=,1367.62025,(CM**-1),CHHDH
MODE,134,FREQUENCY=,1393.42270,(CM**-1),CHHDH
MODE,135,FREQUENCY=,1404.79268,(CM**-1),CHHDH
MODE,136,FREQUENCY=,1410.59032,(CM**-1),CHHDH
MODE,137,FREQUENCY=,1428.64207,(CM**-1),CHHDH
MODE,138,FREQUENCY=,1441.09943,(CM**-1),CHHDH
MODE,139,FREQUENCY=,1444.09387,(CM**-1),CHHDH
MODE,140,FREQUENCY=,1448.10147,(CM**-1),CHHDH
MODE,141,FREQUENCY=,1450.12431,(CM**-1),CHHDH
MODE,142,FREQUENCY=,1482.29556,(CM**-1),CHHDH
MODE,143,FREQUENCY=,1493.19259,(CM**-1),CHHDH
MODE,144,FREQUENCY=,1494.12316,(CM**-1),CHHDH
MODE,145,FREQUENCY=,1494.72936,(CM**-1),CHHDH
MODE,146,FREQUENCY=,1497.84409,(CM**-1),CHHDH
MODE,147,FREQUENCY=,1499.10135,(CM**-1),CHHDH
MODE,148,FREQUENCY=,1501.16980,(CM**-1),CHHDH
MODE,149,FREQUENCY=,1501.32427,(CM**-1),CHHDH
MODE,150,FREQUENCY=,1506.96362,(CM**-1),CHHDH
MODE,151,FREQUENCY=,1509.01845,(CM**-1),CHHDH
MODE,152,FREQUENCY=,1509.51809,(CM**-1),CHHDH
MODE,153,FREQUENCY=,1509.99906,(CM**-1),CHHDH
MODE,154,FREQUENCY=,1513.86400,(CM**-1),CHHDH
MODE,155,FREQUENCY=,1526.36536,(CM**-1),CHHDH
MODE,156,FREQUENCY=,1532.09400,(CM**-1),CHHDH
MODE,157,FREQUENCY=,1550.70750,(CM**-1),CHHDH
MODE,158,FREQUENCY=,1552.89926,(CM**-1),CHHDH
MODE,159,FREQUENCY=,1600.36684,(CM**-1),CHHDH
MODE,160,FREQUENCY=,1630.76508,(CM**-1),CHHDH
MODE,161,FREQUENCY=,1633.93134,(CM**-1),CHHDH
MODE,162,FREQUENCY=,1636.09891,(CM**-1),CHHDH
MODE,163,FREQUENCY=,1676.59884,(CM**-1),CHHDH
MODE,164,FREQUENCY=,1730.00671,(CM**-1),CHHDH
MODE,165,FREQUENCY=,1737.29059,(CM**-1),CHHDH
MODE,166,FREQUENCY=,2320.06934,(CM**-1),CHHDH
MODE,167,FREQUENCY=,3059.05895,(CM**-1),CHHDH
MODE,168,FREQUENCY=,3061.36372,(CM**-1),CHHDH
MODE,169,FREQUENCY=,3062.11054,(CM**-1),CHHDH
MODE,170,FREQUENCY=,3066.27379,(CM**-1),CHHDH
MODE,171,FREQUENCY=,3066.45706,(CM**-1),CHHDH
MODE,172,FREQUENCY=,3066.94663,(CM**-1),CHHDH
MODE,173,FREQUENCY=,3120.80632,(CM**-1),CHHDH
MODE,174,FREQUENCY=,3126.70959,(CM**-1),CHHDH
MODE,175,FREQUENCY=,3129.26855,(CM**-1),CHHDH
MODE,176,FREQUENCY=,3132.43939,(CM**-1),CHHDH
MODE,177,FREQUENCY=,3135.13210,(CM**-1),CHHDH
MODE,178,FREQUENCY=,3135.97692,(CM**-1),CHHDH
MODE,179,FREQUENCY=,3139.60683,(CM**-1),CHHDH
MODE,180,FREQUENCY=,3147.22961,(CM**-1),CHHDH
MODE,181,FREQUENCY=,3152.26757,(CM**-1),CHHDH
MODE,182,FREQUENCY=,3163.20300,(CM**-1),CHHDH
MODE,183,FREQUENCY=,3168.64655,(CM**-1),CHHDH
MODE,184,FREQUENCY=,3168.85917,(CM**-1),CHHDH
MODE,185,FREQUENCY=,3172.82054,(CM**-1),CHHDH
MODE,186,FREQUENCY=,3204.50097,(CM**-1),CHHDH
MODE,187,FREQUENCY=,3233.19265,(CM**-1),CHHDH
MODE,188,FREQUENCY=,3279.38963,(CM**-1),CHHDH
MODE,189,FREQUENCY=,3298.61061,(CM**-1),CHHDH
MODE,190,FREQUENCY=,3299.58559,(CM**-1),CHHDH
MODE,191,FREQUENCY=,3314.43917,(CM**-1),CHHDH
MODE,192,FREQUENCY=,3389.84437,(CM**-1),CHHDH
MODE,193,FREQUENCY=,3659.80886,(CM**-1),CHHDH
MODE,194,FREQUENCY=,3662.88139,(CM**-1),CHHDH
MODE,195,FREQUENCY=,3696.79562,(CM**-1),CHHDH
12-1-1-2-2,,,,,
MODE,1,FREQUENCY=,-884.49192,(CM**-1),CHHDD
MODE,8,FREQUENCY=,23.79096,(CM**-1),CHHDD
MODE,9,FREQUENCY=,31.82172,(CM**-1),CHHDD
MODE,10,FREQUENCY=,32.88471,(CM**-1),CHHDD
MODE,11,FREQUENCY=,36.14258,(CM**-1),CHHDD
MODE,12,FREQUENCY=,42.80331,(CM**-1),CHHDD
MODE,13,FREQUENCY=,46.16566,(CM**-1),CHHDD
MODE,14,FREQUENCY=,49.53720,(CM**-1),CHHDD
MODE,15,FREQUENCY=,51.81952,(CM**-1),CHHDD
MODE,16,FREQUENCY=,53.48509,(CM**-1),CHHDD
MODE,17,FREQUENCY=,58.94765,(CM**-1),CHHDD
MODE,18,FREQUENCY=,64.73274,(CM**-1),CHHDD
MODE,19,FREQUENCY=,67.44931,(CM**-1),CHHDD
MODE,20,FREQUENCY=,74.53392,(CM**-1),CHHDD
MODE,21,FREQUENCY=,76.28972,(CM**-1),CHHDD
MODE,22,FREQUENCY=,83.01896,(CM**-1),CHHDD
MODE,23,FREQUENCY=,84.18848,(CM**-1),CHHDD
MODE,24,FREQUENCY=,89.07625,(CM**-1),CHHDD
MODE,25,FREQUENCY=,96.73424,(CM**-1),CHHDD
MODE,26,FREQUENCY=,99.43920,(CM**-1),CHHDD
MODE,27,FREQUENCY=,105.88566,(CM**-1),CHHDD
MODE,28,FREQUENCY=,111.75007,(CM**-1),CHHDD
MODE,29,FREQUENCY=,113.63348,(CM**-1),CHHDD
MODE,30,FREQUENCY=,115.66646,(CM**-1),CHHDD
MODE,31,FREQUENCY=,121.89579,(CM**-1),CHHDD
MODE,32,FREQUENCY=,124.54756,(CM**-1),CHHDD
MODE,33,FREQUENCY=,127.29675,(CM**-1),CHHDD
MODE,34,FREQUENCY=,137.33818,(CM**-1),CHHDD
MODE,35,FREQUENCY=,138.49017,(CM**-1),CHHDD
MODE,36,FREQUENCY=,148.41041,(CM**-1),CHHDD
MODE,37,FREQUENCY=,153.00240,(CM**-1),CHHDD
MODE,38,FREQUENCY=,156.97968,(CM**-1),CHHDD
MODE,39,FREQUENCY=,160.16285,(CM**-1),CHHDD
MODE,40,FREQUENCY=,164.99777,(CM**-1),CHHDD
MODE,41,FREQUENCY=,168.55085,(CM**-1),CHHDD
MODE,42,FREQUENCY=,172.79697,(CM**-1),CHHDD
MODE,43,FREQUENCY=,175.32627,(CM**-1),CHHDD
MODE,44,FREQUENCY=,182.70722,(CM**-1),CHHDD
MODE,45,FREQUENCY=,183.59192,(CM**-1),CHHDD
MODE,46,FREQUENCY=,197.73262,(CM**-1),CHHDD
MODE,47,FREQUENCY=,198.90029,(CM**-1),CHHDD
MODE,48,FREQUENCY=,206.95271,(CM**-1),CHHDD
MODE,49,FREQUENCY=,221.20502,(CM**-1),CHHDD
MODE,50,FREQUENCY=,228.25340,(CM**-1),CHHDD
MODE,51,FREQUENCY=,242.29969,(CM**-1),CHHDD
MODE,52,FREQUENCY=,249.59396,(CM**-1),CHHDD
MODE,53,FREQUENCY=,270.37851,(CM**-1),CHHDD
MODE,54,FREQUENCY=,275.91249,(CM**-1),CHHDD
MODE,55,FREQUENCY=,279.78712,(CM**-1),CHHDD
MODE,56,FREQUENCY=,304.15561,(CM**-1),CHHDD
MODE,57,FREQUENCY=,310.46798,(CM**-1),CHHDD
MODE,58,FREQUENCY=,315.37848,(CM**-1),CHHDD
MODE,59,FREQUENCY=,325.77732,(CM**-1),CHHDD
MODE,60,FREQUENCY=,328.57949,(CM**-1),CHHDD
MODE,61,FREQUENCY=,356.62834,(CM**-1),CHHDD
MODE,62,FREQUENCY=,359.63811,(CM**-1),CHHDD
MODE,63,FREQUENCY=,364.67381,(CM**-1),CHHDD
MODE,64,FREQUENCY=,373.20721,(CM**-1),CHHDD
MODE,65,FREQUENCY=,376.82749,(CM**-1),CHHDD
MODE,66,FREQUENCY=,417.53482,(CM**-1),CHHDD
MODE,67,FREQUENCY=,453.42637,(CM**-1),CHHDD
MODE,68,FREQUENCY=,492.11150,(CM**-1),CHHDD
MODE,69,FREQUENCY=,513.23010,(CM**-1),CHHDD
MODE,70,FREQUENCY=,523.07955,(CM**-1),CHHDD
MODE,71,FREQUENCY=,525.84484,(CM**-1),CHHDD
MODE,72,FREQUENCY=,534.95653,(CM**-1),CHHDD
MODE,73,FREQUENCY=,550.18033,(CM**-1),CHHDD
MODE,74,FREQUENCY=,569.11557,(CM**-1),CHHDD
MODE,75,FREQUENCY=,603.05691,(CM**-1),CHHDD
MODE,76,FREQUENCY=,614.65897,(CM**-1),CHHDD
MODE,77,FREQUENCY=,616.97559,(CM**-1),CHHDD
MODE,78,FREQUENCY=,618.04081,(CM**-1),CHHDD
MODE,79,FREQUENCY=,628.28602,(CM**-1),CHHDD
MODE,80,FREQUENCY=,636.29455,(CM**-1),CHHDD
MODE,81,FREQUENCY=,637.54578,(CM**-1),CHHDD
MODE,82,FREQUENCY=,649.13494,(CM**-1),CHHDD
MODE,83,FREQUENCY=,652.13630,(CM**-1),CHHDD
MODE,84,FREQUENCY=,663.64566,(CM**-1),CHHDD
MODE,85,FREQUENCY=,668.35328,(CM**-1),CHHDD
MODE,86,FREQUENCY=,669.76482,(CM**-1),CHHDD
MODE,87,FREQUENCY=,678.85439,(CM**-1),CHHDD
MODE,88,FREQUENCY=,680.30729,(CM**-1),CHHDD
MODE,89,FREQUENCY=,687.53279,(CM**-1),CHHDD
MODE,90,FREQUENCY=,722.75114,(CM**-1),CHHDD
MODE,91,FREQUENCY=,725.65274,(CM**-1),CHHDD
MODE,92,FREQUENCY=,729.22351,(CM**-1),CHHDD
MODE,93,FREQUENCY=,786.19485,(CM**-1),CHHDD
MODE,94,FREQUENCY=,819.05639,(CM**-1),CHHDD
MODE,95,FREQUENCY=,875.80379,(CM**-1),CHHDD
MODE,96,FREQUENCY=,897.03097,(CM**-1),CHHDD
MODE,97,FREQUENCY=,924.92191,(CM**-1),CHHDD
MODE,98,FREQUENCY=,943.28945,(CM**-1),CHHDD
MODE,99,FREQUENCY=,947.03880,(CM**-1),CHHDD
MODE,100,FREQUENCY=,948.35751,(CM**-1),CHHDD
MODE,101,FREQUENCY=,951.51440,(CM**-1),CHHDD
MODE,102,FREQUENCY=,960.51519,(CM**-1),CHHDD
MODE,103,FREQUENCY=,963.26784,(CM**-1),CHHDD
MODE,104,FREQUENCY=,997.33034,(CM**-1),CHHDD
MODE,105,FREQUENCY=,1016.53978,(CM**-1),CHHDD
MODE,106,FREQUENCY=,1021.19512,(CM**-1),CHHDD
MODE,107,FREQUENCY=,1027.12996,(CM**-1),CHHDD
MODE,108,FREQUENCY=,1034.09017,(CM**-1),CHHDD
MODE,109,FREQUENCY=,1035.18435,(CM**-1),CHHDD
MODE,110,FREQUENCY=,1038.60005,(CM**-1),CHHDD
MODE,111,FREQUENCY=,1047.66717,(CM**-1),CHHDD
MODE,112,FREQUENCY=,1054.67081,(CM**-1),CHHDD
MODE,113,FREQUENCY=,1072.13448,(CM**-1),CHHDD
MODE,114,FREQUENCY=,1077.90595,(CM**-1),CHHDD
MODE,115,FREQUENCY=,1081.89170,(CM**-1),CHHDD
MODE,116,FREQUENCY=,1085.15264,(CM**-1),CHHDD
MODE,117,FREQUENCY=,1089.93942,(CM**-1),CHHDD
MODE,118,FREQUENCY=,1092.84559,(CM**-1),CHHDD
MODE,119,FREQUENCY=,1101.48184,(CM**-1),CHHDD
MODE,120,FREQUENCY=,1103.61600,(CM**-1),CHHDD
MODE,121,FREQUENCY=,1151.68031,(CM**-1),CHHDD
MODE,122,FREQUENCY=,1174.90901,(CM**-1),CHHDD
MODE,123,FREQUENCY=,1183.69607,(CM**-1),CHHDD
MODE,124,FREQUENCY=,1205.76764,(CM**-1),CHHDD
MODE,125,FREQUENCY=,1238.24376,(CM**-1),CHHDD
MODE,126,FREQUENCY=,1268.26960,(CM**-1),CHHDD
MODE,127,FREQUENCY=,1274.14282,(CM**-1),CHHDD
MODE,128,FREQUENCY=,1301.46431,(CM**-1),CHHDD
MODE,129,FREQUENCY=,1305.91001,(CM**-1),CHHDD
MODE,130,FREQUENCY=,1309.55412,(CM**-1),CHHDD
MODE,131,FREQUENCY=,1356.78823,(CM**-1),CHHDD
MODE,132,FREQUENCY=,1361.82205,(CM**-1),CHHDD
MODE,133,FREQUENCY=,1367.59939,(CM**-1),CHHDD
MODE,134,FREQUENCY=,1393.39894,(CM**-1),CHHDD
MODE,135,FREQUENCY=,1404.78200,(CM**-1),CHHDD
MODE,136,FREQUENCY=,1410.57203,(CM**-1),CHHDD
MODE,137,FREQUENCY=,1428.63774,(CM**-1),CHHDD
MODE,138,FREQUENCY=,1441.06980,(CM**-1),CHHDD
MODE,139,FREQUENCY=,1444.09190,(CM**-1),CHHDD
MODE,140,FREQUENCY=,1448.08462,(CM**-1),CHHDD
MODE,141,FREQUENCY=,1449.04645,(CM**-1),CHHDD
MODE,142,FREQUENCY=,1482.27383,(CM**-1),CHHDD
MODE,143,FREQUENCY=,1493.19031,(CM**-1),CHHDD
MODE,144,FREQUENCY=,1494.11805,(CM**-1),CHHDD
MODE,145,FREQUENCY=,1494.72927,(CM**-1),CHHDD
MODE,146,FREQUENCY=,1497.84405,(CM**-1),CHHDD
MODE,147,FREQUENCY=,1499.07420,(CM**-1),CHHDD
MODE,148,FREQUENCY=,1501.16930,(CM**-1),CHHDD
MODE,149,FREQUENCY=,1501.32292,(CM**-1),CHHDD
MODE,150,FREQUENCY=,1506.96239,(CM**-1),CHHDD
MODE,151,FREQUENCY=,1509.01761,(CM**-1),CHHDD
MODE,152,FREQUENCY=,1509.51405,(CM**-1),CHHDD
MODE,153,FREQUENCY=,1509.99451,(CM**-1),CHHDD
MODE,154,FREQUENCY=,1513.85710,(CM**-1),CHHDD
MODE,155,FREQUENCY=,1526.36310,(CM**-1),CHHDD
MODE,156,FREQUENCY=,1532.09364,(CM**-1),CHHDD
MODE,157,FREQUENCY=,1550.70611,(CM**-1),CHHDD
MODE,158,FREQUENCY=,1552.88813,(CM**-1),CHHDD
MODE,159,FREQUENCY=,1600.32622,(CM**-1),CHHDD
MODE,160,FREQUENCY=,1630.74403,(CM**-1),CHHDD
MODE,161,FREQUENCY=,1633.92848,(CM**-1),CHHDD
MODE,162,FREQUENCY=,1636.08039,(CM**-1),CHHDD
MODE,163,FREQUENCY=,1676.59567,(CM**-1),CHHDD
MODE,164,FREQUENCY=,1730.00568,(CM**-1),CHHDD
MODE,165,FREQUENCY=,1737.27577,(CM**-1),CHHDD
MODE,166,FREQUENCY=,2319.96932,(CM**-1),CHHDD
MODE,167,FREQUENCY=,3059.05862,(CM**-1),CHHDD
MODE,168,FREQUENCY=,3061.36370,(CM**-1),CHHDD
MODE,169,FREQUENCY=,3062.11045,(CM**-1),CHHDD
MODE,170,FREQUENCY=,3066.27373,(CM**-1),CHHDD
MODE,171,FREQUENCY=,3066.45703,(CM**-1),CHHDD
MODE,172,FREQUENCY=,3066.94659,(CM**-1),CHHDD
MODE,173,FREQUENCY=,3120.80617,(CM**-1),CHHDD
MODE,174,FREQUENCY=,3126.70959,(CM**-1),CHHDD
MODE,175,FREQUENCY=,3129.26848,(CM**-1),CHHDD
MODE,176,FREQUENCY=,3132.43933,(CM**-1),CHHDD
MODE,177,FREQUENCY=,3135.13209,(CM**-1),CHHDD
MODE,178,FREQUENCY=,3135.97689,(CM**-1),CHHDD
MODE,179,FREQUENCY=,3139.60682,(CM**-1),CHHDD
MODE,180,FREQUENCY=,3147.10821,(CM**-1),CHHDD
MODE,181,FREQUENCY=,3152.26757,(CM**-1),CHHDD
MODE,182,FREQUENCY=,3163.20275,(CM**-1),CHHDD
MODE,183,FREQUENCY=,3168.64650,(CM**-1),CHHDD
MODE,184,FREQUENCY=,3168.85915,(CM**-1),CHHDD
MODE,185,FREQUENCY=,3172.82052,(CM**-1),CHHDD
MODE,186,FREQUENCY=,3204.43074,(CM**-1),CHHDD
MODE,187,FREQUENCY=,3233.05073,(CM**-1),CHHDD
MODE,188,FREQUENCY=,3279.38945,(CM**-1),CHHDD
MODE,189,FREQUENCY=,3298.61061,(CM**-1),CHHDD
MODE,190,FREQUENCY=,3299.58558,(CM**-1),CHHDD
MODE,191,FREQUENCY=,3314.43900,(CM**-1),CHHDD
MODE,192,FREQUENCY=,3389.84300,(CM**-1),CHHDD
MODE,193,FREQUENCY=,3659.80878,(CM**-1),CHHDD
MODE,194,FREQUENCY=,3662.88136,(CM**-1),CHHDD
MODE,195,FREQUENCY=,3696.79548,(CM**-1),CHHDD
12-1-2-1-1,,,,,
MODE,1,FREQUENCY=,-1152.82400,(CM**-1),CHDHH
MODE,8,FREQUENCY=,23.91382,(CM**-1),CHDHH
MODE,9,FREQUENCY=,31.91055,(CM**-1),CHDHH
MODE,10,FREQUENCY=,32.92098,(CM**-1),CHDHH
MODE,11,FREQUENCY=,36.33395,(CM**-1),CHDHH
MODE,12,FREQUENCY=,42.84401,(CM**-1),CHDHH
MODE,13,FREQUENCY=,46.16926,(CM**-1),CHDHH
MODE,14,FREQUENCY=,49.58194,(CM**-1),CHDHH
MODE,15,FREQUENCY=,51.94181,(CM**-1),CHDHH
MODE,16,FREQUENCY=,53.48540,(CM**-1),CHDHH
MODE,17,FREQUENCY=,58.93307,(CM**-1),CHDHH
MODE,18,FREQUENCY=,63.19509,(CM**-1),CHDHH
MODE,19,FREQUENCY=,67.38167,(CM**-1),CHDHH
MODE,20,FREQUENCY=,72.51338,(CM**-1),CHDHH
MODE,21,FREQUENCY=,76.03319,(CM**-1),CHDHH
MODE,22,FREQUENCY=,83.02953,(CM**-1),CHDHH
MODE,23,FREQUENCY=,87.06001,(CM**-1),CHDHH
MODE,24,FREQUENCY=,89.46270,(CM**-1),CHDHH
MODE,25,FREQUENCY=,96.72839,(CM**-1),CHDHH
MODE,26,FREQUENCY=,99.87634,(CM**-1),CHDHH
MODE,27,FREQUENCY=,106.59035,(CM**-1),CHDHH
MODE,28,FREQUENCY=,112.03563,(CM**-1),CHDHH
MODE,29,FREQUENCY=,113.82643,(CM**-1),CHDHH
MODE,30,FREQUENCY=,115.66379,(CM**-1),CHDHH
MODE,31,FREQUENCY=,121.80980,(CM**-1),CHDHH
MODE,32,FREQUENCY=,124.49154,(CM**-1),CHDHH
MODE,33,FREQUENCY=,127.31327,(CM**-1),CHDHH
MODE,34,FREQUENCY=,137.34767,(CM**-1),CHDHH
MODE,35,FREQUENCY=,138.53010,(CM**-1),CHDHH
MODE,36,FREQUENCY=,148.47317,(CM**-1),CHDHH
MODE,37,FREQUENCY=,153.59680,(CM**-1),CHDHH
MODE,38,FREQUENCY=,157.17897,(CM**-1),CHDHH
MODE,39,FREQUENCY=,160.32865,(CM**-1),CHDHH
MODE,40,FREQUENCY=,165.03667,(CM**-1),CHDHH
MODE,41,FREQUENCY=,168.55717,(CM**-1),CHDHH
MODE,42,FREQUENCY=,172.79051,(CM**-1),CHDHH
MODE,43,FREQUENCY=,175.36028,(CM**-1),CHDHH
MODE,44,FREQUENCY=,183.07058,(CM**-1),CHDHH
MODE,45,FREQUENCY=,183.97799,(CM**-1),CHDHH
MODE,46,FREQUENCY=,197.73641,(CM**-1),CHDHH
MODE,47,FREQUENCY=,199.25266,(CM**-1),CHDHH
MODE,48,FREQUENCY=,207.18261,(CM**-1),CHDHH
MODE,49,FREQUENCY=,221.43078,(CM**-1),CHDHH
MODE,50,FREQUENCY=,228.18488,(CM**-1),CHDHH
MODE,51,FREQUENCY=,243.11427,(CM**-1),CHDHH
MODE,52,FREQUENCY=,251.45113,(CM**-1),CHDHH
MODE,53,FREQUENCY=,271.02016,(CM**-1),CHDHH
MODE,54,FREQUENCY=,275.99964,(CM**-1),CHDHH
MODE,55,FREQUENCY=,279.87384,(CM**-1),CHDHH
MODE,56,FREQUENCY=,302.73920,(CM**-1),CHDHH
MODE,57,FREQUENCY=,317.36254,(CM**-1),CHDHH
MODE,58,FREQUENCY=,325.19528,(CM**-1),CHDHH
MODE,59,FREQUENCY=,327.53864,(CM**-1),CHDHH
MODE,60,FREQUENCY=,329.27230,(CM**-1),CHDHH
MODE,61,FREQUENCY=,355.94661,(CM**-1),CHDHH
MODE,62,FREQUENCY=,361.85407,(CM**-1),CHDHH
MODE,63,FREQUENCY=,369.18185,(CM**-1),CHDHH
MODE,64,FREQUENCY=,373.19618,(CM**-1),CHDHH
MODE,65,FREQUENCY=,389.08086,(CM**-1),CHDHH
MODE,66,FREQUENCY=,453.11523,(CM**-1),CHDHH
MODE,67,FREQUENCY=,479.40259,(CM**-1),CHDHH
MODE,68,FREQUENCY=,492.13396,(CM**-1),CHDHH
MODE,69,FREQUENCY=,513.41321,(CM**-1),CHDHH
MODE,70,FREQUENCY=,523.17170,(CM**-1),CHDHH
MODE,71,FREQUENCY=,526.01192,(CM**-1),CHDHH
MODE,72,FREQUENCY=,534.97097,(CM**-1),CHDHH
MODE,73,FREQUENCY=,550.15485,(CM**-1),CHDHH
MODE,74,FREQUENCY=,569.12732,(CM**-1),CHDHH
MODE,75,FREQUENCY=,603.06211,(CM**-1),CHDHH
MODE,76,FREQUENCY=,614.65660,(CM**-1),CHDHH
MODE,77,FREQUENCY=,616.97961,(CM**-1),CHDHH
MODE,78,FREQUENCY=,618.02414,(CM**-1),CHDHH
MODE,79,FREQUENCY=,628.29431,(CM**-1),CHDHH
MODE,80,FREQUENCY=,636.29766,(CM**-1),CHDHH
