series,run_name,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,central_rev1,central_rev2,central_rev3,central_gammaCDff2,central_gammaDDff2,solve_seconds,t_end,tmax,event_reached,f_stop
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.865546218487395,-0.007943391349974217,0.04873618399383446,7.695532764282946,16.42054677834906,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8697478991596639,-0.007733764394958748,0.04763098398730766,7.4893084923381394,15.888181112856037,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8739495798319328,-0.00752435917610386,0.046505372800865516,7.281028231782548,15.356540303229814,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8781512605042017,-0.007315167447020966,0.04535904252780591,7.070688095952472,14.825714473394576,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8823529411764706,-0.007106182426570298,0.0441916810113895,6.858284575831402,14.295793076193803,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8865546218487395,-0.006897393121935976,0.04300297151988631,6.6438134972811955,13.766865424789488,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8907563025210083,-0.00668878897131017,0.04179259283369279,6.427270876662235,13.239020186300287,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8949579831932772,-0.006480355681074118,0.04056021907017454,6.208652166688031,12.712345540466886,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8991596638655461,-0.006272074406172057,0.03930551957044508,5.987952115492581,12.186929159939536,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.9033613445378151,-0.006063923936118139,0.03802815891746682,5.76516517133416,11.662857856569047,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
