series,run_name,sample_id,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,solve_seconds,t_end,tmax,event_reached,f_stop
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.7445378151260504,0.018055223293244976,0.0656186923517741,-3.929949951790061,-12.39346834799495,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.7512605042016807,0.017506530119379995,0.06362457790089289,-3.810769346860219,-12.01911456847847,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.7579831932773109,0.016962600554906112,0.061647774380262366,-3.692608136500104,-11.647870719697526,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.7647058823529411,0.016423352623651105,0.059687983928160424,-3.575448895724158,-11.279684394918778,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.7714285714285716,0.015888706404466983,0.057744916125007324,-3.4592746466190514,-10.914504511849477,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.7781512605042018,0.015358584016877638,0.05581828797411263,-3.3440688386616912,-10.55228126434771,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.784873949579832,0.01483290954028197,0.053907823601931554,-3.2298153345093743,-10.192966076188966,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.7915966386554623,0.014311608950289094,0.05201325402347658,-3.116498398807307,-9.83651157075977,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.7983193277310925,0.013794610067742722,0.05013431696110609,-3.0041026857970268,-9.482871538141392,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8050420168067227,0.01328184248264219,0.048270756561834424,-2.8926132261118225,-9.13200089182706,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8117647058823529,0.012773237564928222,0.04642232344470757,-2.7820154284253826,-8.783855699107118,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8184873949579832,0.012268728288064846,0.04458877405080324,-2.6722950400425143,-8.438393017487295,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8252100840336134,0.011768249236754732,0.04276987068723734,-2.563438141918802,-8.09557089356658,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8319327731092439,0.011271736418354562,0.04096538080066469,-2.4554311262385355,-7.755348261653761,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8386554621848741,0.010779127497536107,0.03917507788500197,-2.3482607301064613,-7.417685139333214,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8453781512605043,0.010290361544623596,0.03739874053270943,-2.2419139903126566,-7.0825424203722145,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8521008403361345,0.009805378920309417,0.035636151998653,-2.136378229619008,-6.749881844047853,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8588235294117648,0.009324121529281863,0.03388710117698122,-2.031641086226265,-6.419666119582914,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.865546218487395,0.00884653266254188,0.03215138202131108,-1.927690479682333,-6.091858795866373,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8722689075630252,0.008372558177021748,0.030428798060333224,-1.8245147547592935,-5.766424804562963,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8789915966386554,0.007902141154197212,0.02871914191484394,-1.7221020576261281,-5.443328130083288,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8857142857142857,0.00743523036512219,0.027022227806581617,-1.6204412996467072,-5.122535435364434,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8924369747899161,0.006971773317438559,0.02533786485351354,-1.519521368932885,-4.80401310313278,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.8991596638655464,0.0065117195388962965,0.02366586970346482,-1.4193314907643555,-4.487728599685047,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.9058823529411766,0.006055019316213817,0.022006061684248023,-1.31986108882668,-4.173649955894285,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.9126050420168068,0.005601624115282496,0.020358264430947185,-1.2210998258291603,-3.8617459267631356,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.919327731092437,0.005151486441604857,0.0187223053548695,-1.1230375854818628,-3.551985928466835,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.9260504201680673,0.0047045598893318335,0.017098015841096065,-1.0256644733729623,-3.2443400472752932,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.9327731092436975,0.004260798793080246,0.015485229903354797,-0.928970782759194,-2.9387789127020887,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.9394957983193277,0.003820158876116314,0.01388378670907229,-0.8329470478900063,-2.635273909088879,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.946218487394958,0.003382596329080136,0.012293527006118252,-0.7375839606181009,-2.3337968577150607,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.9529411764705882,0.0029480685788818703,0.010714296118609707,-0.6428724331775869,-2.0343202652395314,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.9596638655462186,0.00251653379355904,0.00914594202738689,-0.5488035530776285,-1.7368171532539367,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.9663865546218489,0.0020879510272186616,0.007588315940250394,-0.45536859214418945,-1.441261098111056,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.9731092436974791,0.001662280170271001,0.006041272104282415,-0.36255899941283387,-1.1476262077554353,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.9798319327731093,0.0012394819620905838,0.004504667862203531,-0.2703663985439015,-0.855887116389963,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.9865546218487395,0.0008195178208531503,0.0029783629925673595,-0.1787825726810687,-0.5660189285292672,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,0.9932773109243698,0.0004024253195813205,0.0014624944689009306,-0.08781567328110472,-0.27804854229823833,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,171,0.0,0.0,0.0,0.9642578200875048,0.9280000291171143,1.0,0.0,0.0,0.0,0.0,0.03754591941833496,40.28366354178754,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.2,0.09615011674707834,0.349415342526816,-20.738714590430448,-64.26460525213714,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.20672268907563027,0.094262097114148,0.342555091622453,-20.33583048967621,-63.04264610188658,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.21344537815126052,0.09242930279405782,0.3358954472315308,-19.944575528632647,-61.854962174341125,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.22016806722689078,0.09064859747113711,0.32942501940890534,-19.564293507237565,-60.699648664696696,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.22689075630252103,0.08891710073940239,0.32313334651240644,-19.194381731290242,-59.574952508432546,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.23361344537815126,0.08723216334471398,0.31701080660136993,-18.834285236382048,-58.47925616518635,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.24033613445378152,0.08559136849562406,0.31104863566397845,-18.483490612335697,-57.4110655289563,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.24705882352941178,0.08399244670686537,0.30523858349695365,-18.14152573335761,-56.368999862589874,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.253781512605042,0.08243333267059937,0.29957315715289423,-17.80795379196612,-55.351788853915735,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.2605042016806723,0.08091209162478864,0.2940453285283288,-17.482369516136238,-54.3582486389435,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.26722689075630257,0.07942689848230135,0.2886484524520083,-17.164398179744452,-53.38727907817265,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.2739495798319328,0.07797610455546355,0.2833765538725124,-16.85368705538698,-52.437851593942725,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.280672268907563,0.07655815334728377,0.27822398008219135,-16.549908991037135,-51.509008647862046,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.2873949579831933,0.07517157298591803,0.27318537465699577,-16.252760108109175,-50.59985732998203,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.29411764705882354,0.07381502760923742,0.2682558914238217,-15.961957804156842,-49.709577691019184,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.3008403361344538,0.07248724535067848,0.26343091050849654,-15.677235044399138,-48.837387529001276,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.30756302521008405,0.07118700606261198,0.2587059880352128,-15.398341015455959,-47.98254487724891,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.3142857142857143,0.06991319791072556,0.2540770918233684,-15.125038572100959,-47.14435394415274,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.32100840336134456,0.06866478018391363,0.24954044984965376,-14.857104602459902,-46.32216078206189,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.32773109243697485,0.06744075384670241,0.2450924299247473,-14.594330540013587,-45.515350686610596,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.3344537815126051,0.0662401736182524,0.24072959272309213,-14.336520323858998,-44.72334503693891,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.3411764705882353,0.06506217128376615,0.23644878915154324,-14.083489376679761,-43.945605170761,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.34789915966386553,0.0639059187119081,0.2322470128001938,-13.835062683953689,-43.1816175558283,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.3546218487394958,0.06277061020337556,0.22812132939766963,-13.591074098889207,-42.430888368002414,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.3613445378151261,0.061655510070904286,0.2240690706929485,-13.351366796839397,-41.69295789361688,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.3680672268907563,0.0605599247206337,0.22008772298870455,-13.115791962471304,-40.96739045998529,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.37478991596638656,0.05948317741102548,0.21617482552658723,-12.884208103195768,-40.253766994783604,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.38151260504201684,0.05842461952832276,0.21232801689943262,-12.656480957989523,-39.551688169407925,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.38823529411764707,0.057383634257534205,0.20854505087105452,-12.432483134147695,-38.8607748121446,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.39495798319327735,0.05635966180627643,0.20482389993385305,-12.212093927963608,-38.18067444046091,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.4016806722689076,0.055352165243647555,0.20116261792396153,-11.995198150892353,-37.51104934951675,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.4084033613445378,0.05436061628354668,0.1975592827637707,-11.781685748361875,-36.85157233301679,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.4151260504201681,0.05338450507419538,0.19401203683101767,-11.571451666960739,-36.20192922428309,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.4218487394957984,0.052423361865413645,0.19051917493932827,-11.364396279926584,-35.561826473868436,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.4285714285714286,0.05147674693742259,0.1870791046552719,-11.160424597070861,-34.930986398374856,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.43529411764705883,0.050544226738593684,0.1836902505458622,-10.959445296798156,-34.309138197529414,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.4420168067226891,0.04962538169381812,0.1803510857959007,-10.761370969177838,-33.696021183545554,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.44873949579831934,0.0487198103727762,0.17706014942127402,-10.566118076455947,-33.0913861199347,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.4554621848739496,0.047827140735727136,0.17381609235011958,-10.373606949779006,-32.49499857498391,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.46218487394957986,0.04694701646712404,0.17061762268732059,-10.183761176953126,-31.90663358586128,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.46890756302521014,0.046079086321766424,0.16746346282820312,-9.996507262488102,-31.326071999078792,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.47563025210084037,0.04522301073498,0.16435237648517084,-9.811774671740853,-30.753102644713685,0.03838515281677246,40.28366354187078,1000.0,True,0.195
MCR KIE (Ab initio),mc,172,0.0,0.0,0.0,0.9786338556926409,0.9235204675704144,0.4823529411764706,0.04437847089923744,0.16128320563029777,-9.629495980057781,-30.18752557996487,0.03838515281677246,40.28366354187078,1000.0,True,0.195
